#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices	tadIndices	geneName	cancerGene
2	149627593	149627950	7	228848	103	442	AC105402.2	False
2	149629822	149630366	7	226340	103	442	AC105402.1	False
2	149632819	149883273	5	168280	103	442;443	KIF5C	False
2	149649447	149649513	9	263656	103	442	AC105402.1	False
2	149894621	150071776	5	150556	103;104	443	LYPD6B	False
2	149925110	149925424	7	228236	104	443	TXNP5	False
2	150177107	150177950	7	224337	104	443	FAM8A3P	False
2	150186499	150330662	5	187123	104	443	LYPD6	False
2	150296411	150296941	7	223604	104	443	AC007394.1	False
2	150426148	150444330	5	168288	104	443;444	MMADHC	False
2	150624020	150715705	10	162947	105	444	LINC01931	False
2	151027937	151157594	10	230645	105	444	LINC01818	False
2	151091406	151113521	10	231420	105	444	LINC01817	False
2	151324709	151395525	5	115963	105	444	RND3	False
2	151409046	151428735	10	236049	105	444	LINC01920	False
2	151422648	151424594	10	237220	105	444	AC104777.3	False
2	151451616	151476581	10	232359	105	444	AC104777.2	False
2	151468895	151491862	10	224048	105	444	AC104777.1	False
2	151857734	151905288	10	222031	105	444	AC023469.1	False
2	151974469	152042723	10	236885	105	444	AC018731.1	False
2	152042702	152043109	7	213201	105	444	FABP5P10	False
2	152104454	152118393	5	184898	105	444	RBM43	False
2	152126979	152146571	5	123609	105	444	NMI	False
2	152214106	152236562	5	123610	105	444	TNFAIP6	True
2	152224848	152224925	9	264684	105	444	MIR4773-1	False
2	152266397	152364527	5	80345	105	444;445	RIF1	True
2	152341850	152591001	5	183091	105	445	NEB	True
2	152645498	152685006	5	162980	105	445	ARL5A	False
2	152659165	152830463	5	283228	105	445	AC068547.1	False
2	152689282	152955989	5	182389	105	445;446	CACNB4	True
2	152973315	153032506	5	115145	105	446	STAM2	True
2	152988069	152988359	7	234272	105	446	RPL30P2	False
2	153191751	153506348	5	157827	105	446	FMNL2	False
2	153246451	153247144	7	213197	105	446	AC012066.1	False
2	153395711	153395941	7	270776	105	446	AC012443.1	False
2	153508107	153574511	5	196504	105	446;447	PRPF40A	False
2	153574407	153617767	5	177917	105	446;447	ARL6IP6	False
2	153707167	153707338	7	234932	105	447	AC009969.1	False
2	153733334	153734281	7	226213	105	447	UBQLN4P2	False
2	154015452	154016197	7	214025	105	447	ATP5F1P4	False
2	154028501	154058240	10	224612	105	447	AC079150.1	False
2	154064600	154064677	7	226338	105	447	AC079150.2	False
2	154194219	154213936	10	227708	105	447	LINC01850	False
2	154227126	154227578	7	214024	105	447	RPL23AP29	False
2	154277191	154278471	2	242575	105	447	AC012501.2	False
2	154333852	154335322	5	177519	105	447	RPRM	True
2	154617963	154619159	7	236917	105	448	DNAJA1P2	False
2	154728426	155310361	5	144278	105;106	448;449	GALNT13	True
2	155002618	155002720	9	266512	106	448	AC008166.1	False
2	155088231	155088342	9	212001	106	448	AC009297.1	False
2	155143102	155143938	7	230251	106	448	PHBP4	False
2	155316369	155317332	10	238004	106	449	AC009227.2	False
2	155554811	155714864	5	162989	106	449	KCNJ3	True
2	155797053	155797579	7	228837	106	449	CBX3P6	False
2	155822025	155824515	10	230991	106	449	AC092625.1	False
2	156119970	156120236	7	232982	106	449	MTCO1P45	False
2	156120675	156121335	7	229701	106	449	MTND2P20	False
2	156126145	156126646	2	227682	106	449	ATP5A1P2	False
2	156167535	156167921	7	233709	106	449	MTND4P28	False
2	156168209	156169939	7	233039	106	449	MTND5P30	False
2	156169952	156170470	7	233248	106	449	MTND6P9	False
2	156170578	156170880	7	229935	106	449	MTCYBP9	False
2	156868042	157111462	10	226383	106	450	LINC01876	False
2	156889759	156890592	7	235548	106	450	AC073551.1	False
2	157161620	157176767	10	282440	106	450	AC074099.1	False
2	157180944	157198860	5	153234	106	450	NR4A2	True
2	157291802	157470247	5	115159	106	450	GPD2	False
2	157352597	157352655	5	268857	106	450	AC011308.1	False
2	157511736	157552171	10	283436	106	450	LINC01958	False
2	157634218	157634884	7	238069	106	450	RPLP0P7	False
2	157871684	157871769	9	263848	106	450	AC108057.1	False
2	158067359	158068051	7	213194	106	450	CDK7P1	False
2	158114110	158170723	5	136542	106	450;451	GALNT5	False
2	158175137	158184225	5	136541	106	451	ERMN	False
2	158236236	158236926	7	230562	106	451	FAM133DP	False
2	158271131	158345473	5	115165	106	451	CYTIP	False
2	158298062	158298151	9	216054	106	451	AC019201.1	False
2	158383279	158485517	5	123612	106	451	ACVR1C	True
2	158582220	158592517	10	234584	106	451	AC019186.1	False
2	158592956	158732374	5	115170	106	451	ACVR1	True
2	158711782	158711858	9	215934	106	451	AC013731.1	False
2	158733214	158992666	5	7001	106	451;452	UPP2	False
2	158734195	158735077	10	270557	106	451	AC013731.1	False
2	158774224	158774883	10	271320	106	451	AC091488.1	False
2	158817922	158819400	7	228937	106	451	AC005539.1	False
2	158922057	158922571	7	231158	106	452	PTP4A1P1	False
2	159027593	159313265	5	153237	106	452	CCDC148	False
2	159276467	159281815	0	234890	106	452	HNRNPDLP2	False
2	159313476	159539391	5	144283	106	452	PKP4	True
2	159404937	159405736	7	227331	106	452	AC005042.1	False
2	159542415	159610287	10	228586	106	452	AC005042.2	False
2	159559799	159559972	7	231675	106	452	AC005042.3	False
2	159651829	159719293	5	163331	106	452;453	DAPL1	False
2	159710267	159711088	1	243792	106	452;453	OR7E89P	False
2	159718823	159719797	1	251491	106	452;453	OR7E28P	False
2	159731154	159732182	0	188668	106	453	OR7E90P	False
2	159825183	160089170	5	115183	107	453	TANC1	False
2	159860487	159860832	7	213189	107	453	BTF3L4P2	False
2	159912517	159913371	7	226878	107	453	GSTM3P2	False
2	160092304	160143310	5	196151	107	453	WDSUB1	False
2	160175490	160473203	5	123636	107	453	BAZ2B	True
2	160300628	160301424	7	270893	107	453	AC008277.2	False
2	160318928	160319767	7	225369	107	453	AC009506.2	False
2	160527219	160568946	10	226266	107	453	AC009961.1	False
2	160545728	160546802	7	230783	107	453	AC009961.3	False
2	160568968	160627538	5	136536	107	453	MARCH7	False
2	160625141	160654766	5	241399	107	453	CD302	False
2	160628362	160761221	5	248672	107	453	LY75-CD302	False
2	160659866	160761260	5	54219	107	453	LY75	False
2	160668745	160670520	7	227055	107	453	AC009961.2	False
2	160788517	160919121	5	153246	107	453;454	PLA2R1	True
2	160956177	161128399	5	115221	107	454	ITGB6	True
2	161128662	161350305	5	153250	107	454	RBMS1	False
2	161264321	161264393	9	263948	107	454	MIR4785	False
2	161905117	161907057	7	232337	107	454	AC009313.2	False
2	161993419	162092732	5	136560	107	454;455	TANK	False
2	162101250	162105561	10	227403	107	455	LINC01806	False
2	162138413	162139129	7	225813	107	455	AC009299.1	False
2	162164549	162268228	5	115233	107	455	PSMD14	True
2	162197327	162197837	7	232320	107	455	AC009299.2	False
2	162206728	162206871	9	221590	107	455	AC009299.1	False
2	162272605	162282381	5	136535	107	455	TBR1	False
2	162280843	162841792	5	144290	107	455	SLC4A10	True
2	162357396	162364216	7	226121	107	455	AC009487.2	False
2	162425012	162426695	7	226946	107	455	AC062022.1	False
2	162436582	162437860	7	235716	107	455	KRT18P46	False
2	162775292	162775376	9	253046	107	455	AC092841.1	False
2	162787709	162787976	7	234732	107	455	RPEP5	False
2	162848751	162931052	5	197635	107	455	DPP4	False
2	162933867	162934161	7	231445	107	455	TIMM8AP1	False
2	162944769	162946582	7	224674	107	455	EIF3EP2	False
2	162949939	162951364	10	233397	107	455	AC008063.2	False
2	162999383	163008914	5	115263	107	455	GCG	False
2	163027194	163101661	5	78098	107	455	FAP	False
2	163123589	163175213	5	115267	107	455;456	IFIH1	False
2	163175350	163228105	5	115271	107	455;456	GCA	False
2	163227917	163695240	5	184611	107	455;456	KCNH7	False
2	164008761	164009817	7	230282	108	456	RPL7P61	False
2	164449906	164592522	5	182263	108	456	FIGN	True
2	164606083	165208733	10	237844	108	456	AC016766.1	False
2	165070049	165070924	7	226847	108	456	PRPS1P1	False
2	165178443	165178733	7	229641	108	456	CYP2C56P	False
2	165280035	165280116	9	264074	108	456	AC110086.1	False
2	165349322	165478358	5	115290	108	456	GRB14	False
2	165430251	165430564	0	277998	108	456	AC107075.1	False
2	165510134	165700189	5	82438	108	456;457	COBLL1	False
2	165543797	165544106	7	224331	108	456;457	AC019181.1	False
2	165752696	165812035	5	169507	108	457;458	SLC38A11	False
2	165944032	166060577	5	153253	108	458	SCN3A	False
2	166051503	166248820	5	136531	108	458	SCN2A	False
2	166141763	166142558	7	233204	108	458	MAPRE1P3	False
2	166326157	166545917	5	178662	108	458	CSRNP3	False
2	166604101	166651192	5	115339	108	458	GALNT3	False
2	166651361	166666520	10	235192	108	458	AC009495.3	False
2	166651367	166702601	10	229195	108	458	AC009495.1	False
2	166670725	166670864	9	221234	108	458	AC009495.1	False
2	166689558	166695608	10	232411	108	458	AC009495.2	False
2	166713985	166810353	5	123607	108	458	TTC21B	False
2	166841151	167005724	5	144285	108	458	SCN1A	False
2	167051695	167232503	5	169432	108	458	SCN9A	True
2	167260083	167350757	5	136546	108	458;459	SCN7A	False
2	167270999	167271239	0	283657	108	458	AC074101.1	False
2	167744997	168116263	5	163092	108	459	XIRP2	True
2	167746012	167746394	7	225182	108	459	AC092601.1	False
2	168149681	168414843	10	228222	108	459	AC073050.1	False
2	168570173	168572575	7	214211	108	459	CTAGE14P	False
2	168725458	168730551	5	172318	108	459	B3GALT1	False
2	168810530	169104651	5	198648	108	459;460	STK39	False
2	169088431	169088730	7	238259	108	460	AC067940.1	False
2	169312372	169631647	5	172292	108	460	CERS6	False
2	169439453	169439528	9	265694	108	460	MIR4774	False
2	169643049	169722024	5	163072	108;109	460	NOSTRIN	False
2	169690642	169769881	5	152253	108;109	460	SPC25	False
2	169757750	169766510	5	152254	109	460	G6PC2	True
2	169779448	169887832	5	73734	109	460;461	ABCB11	False
2	169921299	169952677	5	73737	109	461	DHRS9	False
2	169971705	169972190	7	235995	109	461	UBE2V1P6	False
2	169983619	170219195	5	81479	109	461	LRP2	True
2	170335688	170363165	5	163093	109	461	BBS5	False
2	170335990	170382432	5	251569	109	461	AC093899.2	False
2	170366212	170382772	5	239474	109	461	KLHL41	False
2	170386259	170430385	5	138399	109	461	FASTKD1	False
2	170433881	170434256	7	229827	109	461	AC093899.1	False
2	170440850	170497916	5	138398	109	461	PPIG	False
2	170501935	170550943	5	154479	109	461	CCDC173	False
2	170514642	170517867	7	226072	109	461	AC016772.1	False
2	170550964	170558218	5	144362	109	461	PHOSPHO2	False
2	170550998	170633499	5	213160	109	461	KLHL23	False
2	170623695	170625309	7	231550	109	461	PTCHD3P2	False
2	170646603	170647395	7	214369	109	461;462	AC009967.1	False
2	170648443	170668574	5	138385	109	461;462	SSB	True
2	170666591	170681441	5	138382	109	461;462	METTL5	False
2	170683968	170940641	5	144357	109	461;462	UBR3	True
2	170933734	170934804	7	227176	109	462	AC092641.1	False
2	171034655	171511681	5	71909	109	462	MYO3B	False
2	171458172	171458738	7	214821	109	462	HMGB1P4	False
2	171568961	171571077	10	222033	109	462	LINC01124	False
2	171571861	171574588	5	204335	109	462	SP5	False
2	171579596	171627278	10	234350	109	462	AC007405.1	False
2	171608315	171609298	7	128692	109	462	EIF2S2P4	False
2	171627623	171634658	10	239467	109	462	AC007405.3	False
2	171640296	171655481	5	204334	109	462	ERICH2	False
2	171669723	171717661	5	128683	109	462	GAD1	False
2	171772719	171772804	9	266020	109	462;463	AC010092.1	False
2	171784974	171823639	5	115806	109	462;463	GORASP2	False
2	171847333	172087824	5	198586	109	463	TLK1	True
2	172173915	172291312	5	123600	109	463	METTL8	False
2	172231441	172231788	7	224553	109	463	AC008065.1	False
2	172290727	172341562	5	115827	109	463	DCAF17	False
2	172347932	172348441	7	228507	109	463	DAP3P2	False
2	172349415	172349605	7	234061	109	463	AC007969.2	False
2	172373780	172374226	7	233762	109	463;464	AC007969.1	False
2	172378757	172414643	5	71967	109	463;464	CYBRD1	False
2	172443603	172443769	7	233934	109	464	RPL21P38	False
2	172543919	172604930	5	77380	109	464	DYNC1I2	False
2	172560844	172567314	5	268821	109	464	AC068039.1	False
2	172640880	172864766	5	115840	109	464	SLC25A12	False
2	172778958	172848596	5	128708	109	464	HAT1	True
2	172864490	172947158	5	172878	109	464	METAP1D	False
2	172949468	172954405	5	144355	109	464	DLX1	False
2	172964167	172967628	5	115844	109	464	DLX2	False
2	172967734	172974710	10	236651	109	464	DLX2-AS1	False
2	173180015	173188465	10	232555	109	465	AC104088.1	False
2	173292082	173371010	5	91409	109	465	ITGA6	True
2	173420101	173473397	5	152256	109	465	PDK1	True
2	173538940	173539626	7	230104	109	465	AC018712.1	False
2	173600002	173917621	5	91428	109	465;466	RAPGEF4	True
2	173758491	173759111	7	232292	109	466	ALDH7A1P2	False
2	173926460	173926540	9	265709	109	466	AC019046.1	False
2	173940163	174132738	5	91436	109	466;467	MAP3K20	True
2	174162357	174163240	7	231735	109	466;467	AC092573.1	False
2	174202947	174220936	2	236391	109	466;467	AC092573.2	False
2	174219548	174233725	5	144354	109	466;467	CDCA7	False
2	174296077	174296540	7	213148	109	467	AC073465.1	False
2	174342724	174343128	7	236832	109	467	AC073465.3	False
2	174350593	174351090	7	226131	109	467	AC073465.2	False
2	174439838	174441069	7	237016	109	467	AC013410.1	False
2	174570676	174570876	7	237617	109	467	AC013410.2	False
2	174675804	174676120	10	270460	109	467	AC106900.2	False
2	174736381	174737193	7	234415	109	467	RPL5P7	False
2	174745593	174764156	10	224638	109	467	AC106900.1	False
2	174771187	174830430	5	172845	109	467	SP3	False
2	174833079	174834146	10	271151	109	467	AC016737.1	False
2	174876584	174877703	10	273258	109	467	AC016737.2	False
2	174890008	174891891	10	260868	109	467	LINC01960	False
2	174907736	174908608	7	235414	109	467	RPSAP24	False
2	174937175	175113426	5	138430	109	467	OLA1	False
2	175036619	175037453	7	270799	109	467	AC013467.2	False
2	175164052	175165684	7	227180	109	467	AC013467.1	False
2	175174743	175175702	7	237804	109	467	HNRNPA1P39	False
2	175190755	175195371	10	231453	109	467	LINC01305	False
2	175199674	175203220	5	217236	109	467	SP9	False
2	175200601	175202151	5	268241	109	467	AC018470.1	False
2	175212750	175260443	5	138433	109	467	CIR1	True
2	175260458	175294303	5	144306	109	467;468	SCRN3	False
2	175296299	175351822	5	163328	109	467;468	GPR155	False
2	175352117	175353114	10	226853	109	468	AC010894.2	False
2	175366680	175367040	7	179997	109	468	AC010894.1	False
2	175424300	175547644	5	115935	109	468	WIPF1	True
2	175584636	175585046	7	235655	109	468	H3F3AP4	False
2	175612320	175652663	5	138435	109	468	CHRNA1	False
2	175664091	175870097	5	128656	109	468	CHN1	True
2	175898506	175898920	7	227187	109	468;469	AC007435.1	False
2	175899245	175899318	9	266510	109	468;469	AC007435.1	False
2	175936978	176033110	5	115966	109	468;469	ATF2	True
2	176032361	176032437	9	215973	109	469	MIR933	False
2	176040986	176049335	5	154518	109	469	ATP5G3	False
2	176048943	176049335	7	233131	109	469	AC096649.2	False
2	176121978	176319368	10	229066	109	469	AC093459.1	False
2	176195101	176195200	9	221347	109	469	AC096649.4	False
2	176707615	176708030	7	223976	109	469	EXTL2P1	False
2	176769099	176770230	10	229779	109	469	AC016751.1	False
2	176788620	176867567	5	144320	109	469	LNPK	False
2	176942200	176948641	5	174279	109	469;470	EVX2	False
2	176957619	176960666	5	128714	109	469;470	HOXD13	True
2	176964458	176965921	5	170178	109	469;470	HOXD12	False
2	176968944	176974482	5	128713	109	469;470	HOXD11	True
2	176973371	176973458	9	216193	109	469;470	AC009336.1	False
2	176973518	176984670	5	128710	109	469;470	HOXD10	True
2	176987448	176989665	5	128709	109	470	HOXD9	False
2	176994422	176997423	5	175879	109	470	HOXD8	False
2	177001340	177037830	5	128652	109	470	HOXD3	False
2	177015031	177015140	9	207744	109	470	MIR10B	True
2	177015813	177037825	5	278500	109	470	AC009336.2	False
2	177015950	177017954	5	170166	109	470	HOXD4	False
2	177042445	177043736	10	226363	109	470	HAGLROS	False
2	177053307	177055635	5	128645	109	470	HOXD1	False
2	177065636	177065980	7	218175	109	470	AC016739.1	False
2	177106839	177107721	7	230384	109	470	RPSAP25	False
2	177134123	177202753	5	128654	109	470	MTX2	False
2	177203365	177203805	7	237260	109	470	AC073069.1	False
2	177246960	177247060	9	265186	109	470	AC068706.2	False
2	177248155	177248304	9	221304	109	470	AC068706.1	False
2	177370973	177372430	10	229434	109	470	AC017048.1	False
2	177389607	177396411	10	236231	109	470	AC017048.2	False
2	177476165	177476977	10	272551	109	470	AC017048.3	False
2	177494317	177502659	10	163364	109	470	LINC01116	False
2	177502438	177520686	10	224577	109	470;471	LINC01117	False
2	177588996	177684038	10	230552	109	470;471	AC092162.2	False
2	177669715	177671065	7	237053	109	471	FUCA1P1	False
2	177674154	177674587	7	223777	109	471	AC092162.1	False
2	177710721	177714156	10	227098	109	471	AC073636.1	False
2	177855236	178029244	10	236501	109;110	471;472	AC074286.1	False
2	178042423	178042983	7	226273	110	471;472	AC079305.2	False
2	178062713	178063275	7	213069	110	471;472	KRT8P40	False
2	178077291	178088686	5	170144	110	472	HNRNPA3	False
2	178077454	178077527	9	263721	110	472	MIR4444-1	False
2	178092323	178257425	5	116044	110	472	NFE2L2	True
2	178093919	178094234	7	225808	110	472	DNAJC19P5	False
2	178120673	178120738	9	265396	110	472	MIR3128	False
2	178209171	178209564	7	237178	110	472	AC019080.2	False
2	178257372	178424027	5	18510	110	472	AGPS	False
2	178413726	178417742	5	196659	110	472	TTC30B	False
2	178477720	178483694	5	197557	110	472	TTC30A	False
2	178487980	178937482	5	128655	110	472;473	PDE11A	True
2	178492797	178973066	5	284741	110	472;473	PDE11A	True
2	178862000	178863497	7	213962	110	472	API5P2	False
2	178882720	178883192	7	229744	110	472;473	AC011998.2	False
2	178970364	178970480	7	227241	110	473	AC011998.1	False
2	178977151	179003738	5	155636	110	473	RBM45	False
2	179059208	179267618	5	79156	110	473	OSBPL6	False
2	179296141	179316239	5	180228	110	473	PRKRA	False
2	179316163	179326117	5	204311	110	473;474	DFNB59	False
2	179319443	179320155	7	238082	110	473;474	AC009948.2	False
2	179328391	179343327	5	79150	110	473;474	FKBP7	False
2	179345195	179381189	5	116095	110	473;474	PLEKHA3	False
2	179390716	179695529	5	155657	110	473;474	TTN	True
2	179481308	179481850	10	271141	110	474	AC010680.4	False
2	179509444	179509906	10	271401	110	474	AC010680.5	False
2	179694996	179914813	5	163492	110	474	CCDC141	False
2	179866483	179867487	7	231541	110	474	RPS6P2	False
2	179966419	180129517	5	187231	110	474	SESTD1	False
2	180138558	180150434	10	237477	110	474	AC093911.1	False
2	180264455	180265602	7	237964	110	474;475	AC068042.1	False
2	180306709	180726232	5	144331	110;111	475;476	ZNF385B	False
2	180678978	180679402	7	213126	111	475;476	AC092642.1	False
2	180725563	180725635	9	221240	111	476	MIR1258	False
2	180809603	180871840	5	163510	111	476	CWC22	False
2	181337864	181338146	7	270289	111	476	AC012669.1	False
