#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices
6	80513300	80516942	10	235357	304
6	80536510	80536602	9	221470	304
6	80564401	80565349	7	220918	304
6	80581590	80584327	10	233835	304
6	80624529	80657297	5	118402	304
6	80662722	80663728	7	218582	304
6	80673932	80674236	7	220311	304
6	80713604	80752244	5	112742	304
6	80774003	80779916	7	218418	304
6	80787446	80788079	7	217377	304
6	80816364	81055987	5	83123	304
6	81065141	81066576	10	272129	304
6	81083732	81084286	7	219547	304
6	81153061	81175644	10	233967	304
6	81176675	81178797	10	260645	304
6	81179788	81180145	7	219361	304
6	81208913	81209109	7	181705	304
6	81265558	81266906	7	216352	304
6	82201156	82462491	5	112773	304
6	82262307	82262537	5	269494	304
6	82473928	82474220	7	219702	304
6	82523003	82523874	10	224995	304
6	82554902	82643197	10	226453	304
6	82679170	82679256	10	260574	304
6	82879700	82957471	5	5700	304
6	82973713	82974691	7	220537	304
6	83072923	83080545	5	146242	304
6	83602117	83775560	5	118420	304
6	83634548	83634841	7	220091	304
6	83777385	83881069	5	83097	304
6	83782692	83782854	5	214479	304
6	83870869	83903655	5	13375	304;305
6	83903098	83908651	5	13392	305
6	83920108	84140790	5	65833	305
6	84077425	84077510	9	252309	305
6	84102135	84103128	7	219951	305
6	84222257	84235423	5	146250	305
6	84262599	84419410	5	65609	305
6	84437774	84446244	10	237874	305
6	84562985	84567234	5	203877	305
6	84569362	84677143	5	65615	305
6	84693447	84717042	10	228679	305
6	84732774	84734272	10	230852	305
6	84743475	84800600	5	135324	305
6	84833960	84937353	5	135315	305;306
6	85130746	85265870	10	231776	306
6	85139302	85140520	7	226309	306
6	85397069	85474237	5	112837	306
6	85399010	85399147	7	219604	306
6	85676115	85676343	7	216523	306
6	85865385	85877467	0	220291	306
6	85967046	85967412	7	216902	306
6	85995794	86000567	0	217060	306
6	85997507	85998725	7	213211	306
6	86096937	86099904	10	234155	306
6	86136375	86136843	7	216439	306
6	86137171	86137684	7	214460	306
6	86159302	86205509	5	135318	306
6	86215214	86303874	5	135317	306
6	86267696	86324952	5	271793	306
6	86317503	86353510	5	135316	306
6	86369610	86370324	7	220563	306
6	86441089	86441729	7	217334	306
6	86445462	86445639	7	198738	306
6	86578671	86579182	7	218766	306
6	86796133	86796852	7	220069	306
6	86880165	86880736	7	217272	306
6	86923955	86924294	7	220831	306
6	87141962	87142387	7	219500	306
6	87183205	87183313	9	221101	306
6	87439426	87439826	7	218561	306
6	87478240	87478650	7	219190	306
6	87606836	87607139	7	217769	306
6	87607265	87607401	0	220240	306
6	87647024	87726401	5	168830	306
6	87680184	87680911	7	214457	306
6	87709763	87710009	7	217169	306
6	87779874	87780179	7	217776	306
6	87795216	87805124	5	135346	306
6	87831411	87832406	7	215477	306
6	87862551	87973914	5	188994	306
6	87883086	87884021	7	218313	306
6	87992696	88038996	5	164411	306;307
6	88008490	88010165	7	216990	307
6	88032301	88109467	5	111850	307
6	88054567	88075181	5	203872	307
6	88117701	88174183	5	272514	307
6	88117730	88221352	5	213204	307
6	88135513	88135806	7	216324	307
6	88150883	88151864	7	218793	307
6	88154113	88154893	7	218698	307
6	88180341	88222054	5	164414	307
6	88224096	88299721	5	146282	307
6	88299785	88377171	5	135336	307
6	88384790	88411927	5	135334	307
6	88557263	88557350	9	211983	307
6	88601142	88601587	7	271114	307
6	88757507	88776550	5	118434	307
6	88849583	88876078	5	118432	307
6	88974877	88975230	7	220131	307
6	88985601	88986708	7	220267	307
6	89008669	89130752	10	234426	307
6	89319991	89673440	5	111880	307
6	89674246	89676685	5	203863	307
6	89711267	89711533	7	220130	307
6	89769347	89769828	7	220960	307
6	89790470	89794879	5	146278	307
6	89805678	89827800	5	154548	307
6	89855769	89875284	5	146281	307
6	89887220	89940997	5	146276	307
6	89966927	90025018	5	111886	307
6	90011502	90012833	7	220418	307
6	90036344	90062567	5	198833	307
6	90074355	90121989	5	25039	307
6	90131818	90132767	7	218965	307
6	90142889	90343553	5	135299	307
6	90277863	90348472	5	83099	307
6	90352218	90529442	5	112159	307
6	90507317	90507596	7	220871	307
6	90524428	90525182	7	217653	307
6	90539613	90584155	5	118412	307
6	90586263	90586597	7	218300	307
6	90595875	90597567	7	219240	307
6	90604188	90631479	5	135355	307
6	90636248	91006627	5	112182	307
6	90826419	90826824	7	218730	307
6	91022461	91022552	9	266760	307
6	91054938	91072351	10	260271	307
6	91156491	91156565	9	252676	307
6	91223292	91296764	5	135341	307
6	92100031	92102718	10	224605	307
6	92231378	92231455	9	263734	307
6	92339633	92400146	10	224944	307
6	92436528	92436788	7	262095	307
6	92436877	92437042	7	219087	307
6	92437000	92437223	7	220340	307
6	92525561	92526146	7	219867	307
6	92723560	92724452	7	220553	307
6	93097559	93098545	10	261038	307
6	93354459	93354526	9	265419	308
6	93432721	93433547	10	220908	308
6	93521759	93521852	9	238412	308
6	93596969	93598299	7	219387	308
6	93780105	93813102	10	235099	308
6	93801694	93802478	7	213187	308
6	93949738	94129265	5	135333	308
6	94596618	94599128	10	229600	308
6	94873638	94904376	10	231143	308
6	95054455	95054680	7	220370	308
6	95151748	95153527	7	270484	308
6	95156458	95156897	7	216853	308
6	95952058	95952372	7	219627	308
6	96025419	96057333	5	172469	308
6	96077991	96080805	7	219549	308
6	96438983	96440225	7	219941	308
6	96463860	96663488	5	172461	308
6	96969471	97003152	5	14123	308
6	97010424	97064512	5	112214	308
6	97096365	97096945	7	213183	308
6	97101150	97102018	7	219139	308
6	97120005	97120845	7	217331	308
6	97198700	97199604	7	216518	308
6	97242002	97285339	5	112218	308
6	97337189	97345757	5	123545	308
6	97372496	97588630	5	186231	308
6	97590037	97731093	5	146263	308
6	97731179	98847748	10	271860	308
6	98158829	98165073	10	226207	308
6	98472407	98472497	9	238367	308
6	98627375	98627708	7	220505	308
6	98657896	98662559	10	236920	308
6	99228133	99228381	7	187472	308
6	99277843	99280384	10	283010	308
6	99282468	99287346	5	184486	308
6	99316414	99395882	5	112234	308
6	99530325	99530637	7	271042	309
6	99572485	99572572	9	265226	309
6	99622620	99623355	7	232699	309
6	99719045	99797938	5	146267	309
6	99817276	99842080	5	132423	309
6	99845927	99873207	5	132424	309
6	99880255	99969604	5	123552	309
6	99968569	99979794	5	228439	309
6	99990256	100016849	5	112237	309
6	100023588	100024332	7	219755	309
6	100054606	100063454	5	112238	309
6	100367786	100442123	5	152034	309
6	100498248	100499112	7	219257	309
6	100541187	100541644	7	275716	309
6	100583940	100584539	7	213177	309
6	100625085	100626068	7	216378	310
6	100832891	100912805	5	112246	310
6	100956070	101329248	5	112249	310
6	100978152	100978928	7	220695	310
6	101337479	101338214	7	270987	310
6	101846664	102517958	5	164418	310
6	101878287	101879429	7	218475	310
6	102526747	102527430	7	218536	310
6	102901242	102901667	7	219757	310
6	103450389	103451772	7	217120	310
6	104465508	104467623	7	216817	310
6	104473415	104474638	7	214428	310
6	105135116	105135546	7	218173	310
6	105175968	105307794	5	85382	310
6	105308324	105309998	7	271099	310
6	105312339	105389322	10	203809	310
6	105384491	105531207	5	187772	310;311
6	105544697	105585049	5	112276	311
6	105606155	105627870	5	132429	311
6	105629024	105629107	9	221544	311
6	105644728	105644811	9	252918	311
6	105721095	105721635	10	272102	311
6	105725440	105850959	5	85377	311
6	105746024	105746770	7	216639	311
6	105750328	105750698	7	219902	311
6	106060542	106080071	10	237567	311
6	106114201	106115873	7	219088	311
6	106493298	106773666	5	57663	311
6	106534195	106557814	5	57657	311
6	106808683	107019853	5	112297	311
6	107019846	107077362	5	130347	311
6	107077453	107116292	5	130348	311
6	107090338	107090803	7	216977	311
6	107143410	107147869	10	229654	311
6	107165327	107235416	10	235142	311
6	107232000	107232095	9	207577	311
6	107349417	107372546	5	130349	311
6	107386386	107436473	5	178409	311
6	107473761	107780768	5	164494	311
6	107550963	107551356	7	220237	311
6	107811162	107981371	5	112320	311
6	108025308	108145521	5	146285	311
6	108188960	108279393	5	25796	311
6	108253004	108253458	7	232778	311
6	108306293	108306894	7	224987	311
6	108307015	108307235	7	231112	311
6	108325561	108326772	7	225093	311
6	108351453	108351922	10	271734	311
6	108362613	108487058	5	81087	311
6	108444719	108480596	10	225174	311
6	108487262	108510013	5	112333	311
6	108532426	108582464	5	112335	311
6	108573418	108573604	7	233511	311
6	108596846	108597750	10	230248	311
6	108616098	108847999	5	135537	311
6	108639283	108639608	7	238055	311
6	108693976	108694131	7	238079	311
6	108708716	108709284	7	227072	311
6	108872221	108872410	7	271608	311
6	108881038	109005977	5	118689	311
6	108939203	108939488	7	228976	311
6	109072857	109091145	10	203801	311
6	109103329	109108256	2	219565	311
6	109138883	109139129	7	231559	311
6	109169619	109295675	5	118690	311
6	109177603	109177940	7	218872	311
6	109228818	109229076	7	228834	311
6	109307640	109416022	5	80546	311
6	109416313	109485135	5	183137	311
6	109487034	109676266	28	203799	311
6	109609643	109609765	7	233908	311
6	109609774	109611706	7	219700	311
6	109648378	109649117	7	218632	311
6	109687717	109703660	5	135535	311
6	109711418	109762374	5	185250	311
6	109755377	109755443	9	239160	311
6	109761966	109765122	5	135587	311
6	109765265	109787171	5	135596	311
6	109783797	109804440	5	112365	311
6	109814059	110012420	5	155085	311
6	109825590	109825729	9	253037	311
6	110012515	110146631	5	112367	311
6	110147725	110149988	10	232311	311
6	110299459	110301921	5	146360	311
6	110421022	110501207	5	112290	311
6	110501344	110575478	5	168438	311
6	110567131	110679475	5	53328	311
6	110712974	110736765	5	203797	311
6	110745890	110797844	5	4809	311
6	110883378	110883818	7	219559	311
6	110919296	110919908	7	270934	311
6	110931181	111137161	5	155111	311
6	110966902	110967761	7	213150	311
6	111021765	111022103	7	217041	311
6	111027565	111028085	7	219150	311
6	111179442	111180350	7	213149	311
6	111185063	111185654	7	271607	311
6	111195973	111216916	5	123505	311
6	111244769	111245310	7	219329	311
6	111279763	111289093	5	155115	311
6	111290976	111291075	9	266032	311
6	111303218	111349466	5	197498	311
6	111368071	111368724	7	218803	311
6	111408706	111552397	5	112394	311
6	111580551	111592370	5	173214	311
6	111618329	111619713	10	271789	311
6	111620231	111804918	5	9413	311
6	111674905	111675386	7	220392	311
6	111751463	111752984	7	218676	311
6	111816194	111816916	7	220506	311
6	111877657	111927481	5	56972	311
6	111981535	112194655	5	10810	311
6	112221692	112223054	10	227012	311
6	112375275	112392172	5	112761	311
6	112391980	112408732	5	74935	311
6	112408802	112423993	5	203778	311
6	112429963	112576141	5	112769	311
6	112538841	112540771	10	270661	311
6	112555366	112555959	10	271208	311
6	112558007	112671296	5	281613	311
6	112646955	112647951	7	216663	311
6	112668532	112672498	5	251258	311
6	112677043	112677916	7	219773	311
6	112682639	112683924	7	215807	311
6	112683050	112683141	9	266485	311
6	112686906	112688646	7	217770	311
6	112797740	112802838	10	232299	311
6	112853384	112853487	9	252215	311
6	112937905	112939082	7	225580	311
6	113147141	113147672	7	271498	311
6	113332139	113332617	7	218490	311
6	113543368	113545274	7	216904	311
6	113678205	113689146	10	223811	311
6	113749742	113754623	10	232316	311
6	113836189	113836285	9	222677	311
6	113852320	113864995	10	236347	311
6	113902703	113903149	7	218208	311
6	113924117	113924227	9	266650	311
6	113944737	113971276	10	230943	311
6	114026035	114026125	9	221559	311
6	114113032	114158556	10	231912	311
6	114160466	114160808	7	219758	311
6	114178541	114184648	5	277443	311
6	114189178	114194516	10	227502	311
6	114254192	114332472	5	196591	311
6	114340785	114341647	7	216723	311
6	114376750	114664209	5	249853	311;312
6	114405332	114405956	7	216471	311
6	114598549	114598642	9	221599	311
6	114670647	114671812	7	218089	312
6	114798514	114809916	10	232395	312
6	114844615	114857039	10	226079	312
6	115679662	115679916	7	219619	312
6	115954706	115955355	10	228777	312
6	116252312	116381921	5	111816	312
6	116359919	116360658	7	186743	312
6	116422012	116570660	5	178425	312
6	116440086	116479910	5	123500	312
6	116442320	116443093	5	234188	312
6	116458221	116458735	7	218428	312
6	116571124	116575303	5	187189	312
6	116575336	116766023	5	111817	312
6	116575370	116577906	10	237021	312
6	116579656	116580278	7	233558	312
6	116597741	116601066	5	189241	312
6	116601362	116691436	10	240050	312
6	116774177	116774728	7	217241	312
6	116778486	116779832	7	218153	312
6	116778895	116778985	9	265516	312
6	116782533	116784942	5	188820	312
6	116816152	116866773	5	173626	312
6	116832809	116845955	5	178033	312
6	116850176	116880031	5	164451	312
6	116892530	116918838	5	111832	312
6	116937642	116954148	5	111834	312
6	116956781	116989957	5	153975	312
6	117002350	117063029	5	196911	312
6	117073360	117086886	5	183807	312
6	117113248	117150200	5	173612	312
6	117198375	117253326	5	185002	312
6	117369833	117370001	7	217089	312
6	117586721	117594728	5	170162	312
6	117609463	117747018	5	47936	312
6	117639374	117894734	5	282218	312
6	117752754	117753605	7	219703	312
6	117766553	117766604	9	221434	312
6	117774980	117891021	5	164465	312
6	117881432	117923705	5	47932	312
6	117996665	118031803	5	153989	312
6	118228689	118638839	5	196376	312;313;314
6	118320138	118320611	7	230202	313
6	118773632	118776155	7	216809	314
6	118781935	119031238	5	111860	314
6	118822593	118824069	7	169075	314
6	118869461	118881893	5	198523	314
6	118910233	118910797	7	217330	314
6	119078681	119104583	2	225549	314
6	119134605	119256327	5	111877	314
6	119215384	119230332	5	111875	314
6	119280928	119470552	5	111879	314
6	119390212	119390308	9	207982	314
6	119480462	119480641	7	220139	314
6	119498374	119670926	5	111885	314
6	119590298	119590879	7	216316	314
6	120336325	120336403	9	265725	314
6	121102366	121102658	7	216710	314
6	121400640	121655891	5	146350	314
6	121702618	121703006	7	220447	314
6	121710470	121711503	1	272714	314
6	121756838	121770873	5	152661	314
6	121799419	121801054	7	219784	314
6	121962155	121962367	7	220326	314
6	121974941	121975836	7	218180	314
6	122001118	122001605	7	219135	314
6	122004071	122005418	7	217139	314
6	122179325	122179914	7	220184	314
6	122720691	122754264	5	25156	314
6	122764499	122792967	5	111897	314
6	122775503	122775757	7	275339	314
6	122793076	123047518	5	135549	314
6	122852268	122852581	7	277408	314
6	123100620	123105219	5	164434	314
6	123110194	123130865	5	172594	314
6	123180823	123181133	7	232362	314
6	123317116	123394072	5	146352	314
6	123537484	123958238	5	186439	314
6	124061579	124061677	9	216015	314
6	124125286	125146803	5	188580	314
6	125230239	125284185	11	236548	314
6	125283691	125413779	5	146373	314
6	125440195	125585553	5	111907	314
6	125541108	125623224	5	111906	314
6	125691180	125766329	10	226409	314
6	125995499	126041364	10	224506	314
6	126068810	126082415	5	135547	314
6	126102307	126253176	5	111912	315
6	126277927	126301390	5	111911	315
6	126307576	126360422	5	66651	315
6	126498339	126523385	10	231842	315
6	126579067	126579501	7	213133	315
6	126661320	126670021	5	203760	315
6	126805777	126805859	9	207632	315
6	126923502	126924795	7	220548	315
6	126948630	126949716	7	275953	315
6	126964634	126965536	2	217325	315
6	127004181	127004992	7	217404	315
6	127439749	127518910	5	146374	316
6	127587755	127609712	5	118518	316
6	127609855	127664754	5	93144	316
6	127676901	127677934	7	213131	316
6	127683658	127684548	7	220744	316
6	127737680	127738097	7	220522	316
6	127756781	127757334	7	220694	316
6	127759551	127840146	5	255330	316
6	127761488	127780536	5	189367	316
6	127793939	127840336	5	214338	316
6	127840600	127912962	5	184530	316
6	127954103	127956466	0	219284	316
6	127976005	127976423	7	218187	316
6	127980569	127981483	0	260212	316
6	127980835	127981724	0	219699	316
6	127985699	128002700	10	281248	316
6	128029217	128239776	5	172673	316
6	128230978	128231197	7	274493	316
6	128289924	128841819	5	152894	316
6	128901258	128902029	7	213130	316
6	128960333	128960798	7	220110	316
6	129204286	129837714	5	196569	316
6	129250140	129251133	7	220884	316
6	129478668	129480265	7	219642	316
6	129847771	129873732	10	226149	316
6	129897277	130031370	5	146376	316
6	130068882	130068964	9	211996	316
6	130077443	130078257	7	218689	316
6	130104914	130105190	7	219666	316
6	130122053	130123359	7	218725	316
6	130140782	130141315	7	219302	316
6	130152389	130182692	5	203756	316
6	130334844	130462596	5	198945	317
6	130465460	130686570	5	164483	317
6	130686879	130764208	5	164484	317
6	130755410	130755498	9	266556	317
6	131018457	131018923	10	229923	317
6	131148546	131158275	5	256162	317
6	131160487	131384462	5	79819	317;318
6	131456806	131604675	5	118507	318
6	131505465	131506626	7	218857	318
6	131790199	131790676	7	219776	318
6	131894284	131905472	5	118520	318
6	131895106	131949369	5	112282	318
6	131949582	132068558	5	154269	318
6	132020784	132022541	5	180658	318
6	132029824	132032157	5	236761	318
6	132101861	132102452	7	216917	318
6	132113312	132113371	9	266807	318
6	132129156	132216295	5	197594	318
6	132140943	132141231	7	219532	318
6	132147121	132149553	7	237115	318
6	132223103	132241705	10	236673	318
6	132269316	132272513	5	118523	318
6	132406224	132420419	10	236166	318
6	132436332	132436403	9	265669	318
6	132453055	132490514	10	228495	318
6	132593121	132594471	7	223912	318
6	132617194	132722684	5	79931	318
6	132767006	132834337	5	79950	318
6	132839969	132840434	7	225343	318
6	132859429	132860475	5	237110	318
6	132873832	132874860	5	146385	318
6	132880163	132880404	0	235998	318
6	132891461	132892498	5	146383	318
6	132909812	132910825	5	135569	318
6	132915537	132916575	0	237449	318
6	132929364	132930441	1	179073	318
6	132938161	132945414	5	146378	318
6	132966123	132967142	5	146399	318
6	132996024	132996522	7	218194	318
6	133002729	133035188	5	112299	318
6	133019922	133020806	7	218991	318
6	133043926	133055904	5	93134	318
6	133065009	133084598	5	112303	318
6	133085799	133086597	7	271488	318
6	133090509	133119692	5	146409	318
6	133135580	133138703	5	112306	318
6	133189357	133189998	7	220557	318
6	133318690	133319179	7	213122	318
6	133409219	133427717	10	231023	318
6	133471707	133471955	7	220113	318
6	133561736	133853258	5	112319	318
6	133831524	133831831	7	238059	318
