#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId
4	185676749	185747972	5	151726
4	185719450	185720200	2	249138
4	185765739	185776905	10	251230
4	185772167	185772264	9	266698
4	185815025	185820608	10	249173
4	185832043	185832506	7	251147
4	185859537	185859594	9	263458
4	185910151	185926340	10	248517
4	185939995	185941958	5	187821
4	185973050	186028402	10	250754
4	185986135	185986477	7	249520
4	186043476	186043576	9	265619
4	186064395	186071536	5	151729
4	186080819	186130658	5	164323
4	186125391	186291339	5	109762
4	186285033	186317053	5	109771
4	186317175	186321782	5	186352
4	186320694	186347139	5	109775
4	186347403	186370980	5	205129
4	186366336	186392913	5	168491
4	186421814	186456766	5	154553
4	186506598	186877806	5	154556
4	186839294	186840614	10	235149
4	186990306	187009223	5	164342
4	187025573	187093821	5	109794
4	187079050	187079997	7	250327
4	187092017	187092411	7	251008
4	187111913	187112626	5	269302
4	187112674	187134610	5	145476
4	187130133	187179625	5	164344
4	187187099	187209960	5	88926
4	187249870	187250755	7	213332
4	187347700	187476482	5	272297
4	187454809	187476721	5	168412
4	187508937	187647876	5	83857
4	187778529	187778610	9	252382
4	187812123	187813520	10	250829
4	187813706	187814137	10	272218
4	187821694	187821992	7	249539
4	187900644	187943127	10	249742
4	187981253	187982084	10	250971
4	188123140	188130500	10	249747
4	188225237	188230836	10	250658
4	188291802	188293075	10	250042
4	188334718	188336851	10	250620
4	188362831	188365452	7	251643
4	188437307	188438362	10	251490
4	188454032	188593795	10	250590
4	188534919	188581523	10	249642
4	188667248	188669353	7	249162
4	188891427	188892438	7	213331
4	188916925	188926204	5	179059
4	189012427	189030757	5	179046
4	189027712	189028068	7	241011
4	189060573	189068897	5	184108
4	189081219	189082293	10	248370
4	189270530	189271178	7	242169
4	189308625	189310820	7	248880
4	189321890	189602205	10	249378
4	189552078	189552901	7	250523
4	189634798	189636596	7	275826
4	189659527	189660648	7	180015
4	189678833	189700133	10	249269
4	189697811	189706665	10	251619
4	189698833	189717787	10	250626
4	189911869	189923229	10	250024
4	190114254	190126031	10	251310
4	190209831	190212490	10	249877
4	190394119	190396346	2	205100
4	190580759	190582640	10	250739
4	190625035	190625644	10	272566
4	190701490	190861426	10	245685
4	190739823	190739892	9	266024
4	190802670	190806023	10	250666
4	190861943	190884359	5	109536
4	190894754	190895002	7	249462
4	190901057	190903534	7	271307
4	190903678	190906026	0	251297
4	190942562	190943820	0	224807
4	190945506	190948412	5	205097
4	190959071	190959554	7	250053
4	190962497	190964569	7	214273
4	190979057	190984160	0	249003
4	190981535	190981630	9	221407
4	190985657	190989019	10	281591
4	190986388	190987069	0	277162
4	190989090	190990364	0	281720
4	190992387	190993661	0	281652
4	190995680	190996954	0	281058
4	190998973	191000247	0	280799
4	191002273	191003541	0	258834
4	191005267	191007077	5	258389
4	191005567	191006841	0	280757
4	191008860	191010134	0	281627
4	191012160	191013434	0	280457
5	58313	59030	7	250020
5	92266	190087	5	153404
5	191626	195468	5	185028
5	196986	218330	5	164366
5	218356	256815	5	73578
5	271736	353971	5	249915
5	288948	290436	7	250848
5	304291	438406	5	63438
5	403846	404661	7	214278
5	418818	419224	7	250645
5	443273	472052	5	180104
5	473425	524447	5	66230
5	535955	535997	9	264233
5	612387	667283	5	112877
5	659977	693510	5	171368
5	667759	668839	5	268885
5	710475	767067	5	206077
5	767497	769045	0	249908
5	795721	851101	5	188818
5	816461	817116	7	247872
5	850406	892939	5	28310
5	892758	919472	5	71539
5	946430	956635	10	248949
5	979480	981415	10	250173
5	1004302	1004392	9	221244
5	1005154	1006738	10	272347
5	1008944	1039058	5	145506
5	1050491	1112150	5	113504
5	1063011	1063089	9	263834
5	1201710	1225232	5	174358
5	1225470	1246304	5	164363
5	1253262	1295184	5	164362
5	1309425	1309492	9	263670
5	1317859	1345214	5	49656
5	1363697	1380182	10	250584
5	1370658	1371060	7	248951
5	1392905	1445545	5	142319
5	1456595	1524092	5	153395
5	1544222	1551825	10	251532
5	1572337	1594735	1	185986
5	1594741	1611582	10	271119
5	1598242	1598362	0	248126
5	1599035	1634120	1	188002
5	1614951	1616449	7	232615
5	1708900	1708983	9	263746
5	1725264	1728287	10	260066
5	1798500	1801480	5	171421
5	1801514	1816719	5	145494
5	1856084	1856682	10	250417
5	1877527	1887350	5	113430
5	1933977	1959290	10	248994
5	1963723	1967268	10	248597
5	1968208	1969127	10	249731
5	2261973	2262137	7	275733
5	2712705	2715351	10	281560
5	2736776	2737873	10	259757
5	2745959	2751776	5	170561
5	2752245	2755511	5	186493
5	2787565	2788663	7	249541
5	2831135	2835253	10	248137
5	2965120	2967742	10	248736
5	3177949	3181346	10	249808
5	3417266	3536208	10	248118
5	3452930	3461774	10	249830
5	3496343	3504118	10	250716
5	3596168	3601517	5	170549
5	4012822	4013763	10	248962
5	4033826	4041877	10	249994
5	4135795	4143761	10	250921
5	4436963	4440372	10	260763
5	4452043	4866334	10	248973
5	4512375	4516889	10	231291
5	4640844	4648367	10	251371
5	4773594	4774978	10	249521
5	4775589	4805882	10	248311
5	4831812	4849913	10	248467
5	4866634	4874872	10	249941
5	4967877	4970538	10	251506
5	4974803	5034380	10	250481
5	5034472	5070117	10	215231
5	5046909	5049610	10	251426
5	5069305	5078424	10	250529
5	5140443	5320417	5	145536
5	5375836	5376949	7	251568
5	5395491	5396070	7	248729
5	5396085	5396448	7	250808
5	5396590	5397081	7	251476
5	5420777	5490347	5	164151
5	6019142	6022396	10	261037
5	6030148	6030954	10	259861
5	6112224	6112313	9	221568
5	6289970	6290737	7	250730
5	6310554	6339997	10	250490
5	6371994	6378707	5	133398
5	6448736	6495022	5	215218
5	6533004	6533313	7	271230
5	6582249	6588612	10	250056
5	6599352	6633404	5	37474
5	6633456	6674499	5	145545
5	6686438	6707824	10	248677
5	6713120	6757161	5	112941
5	6766004	6772066	10	251365
5	6779571	6780111	10	272071
5	6795993	6826841	10	249734
5	6868672	6886900	10	250060
5	6933783	7190925	10	250974
5	7288037	7288590	7	248775
5	7290936	7296458	0	247732
5	7299887	7306705	0	205976
5	7326177	7326722	10	251250
5	7344692	7346034	10	251678
5	7347099	7348090	10	250668
5	7363092	7364644	10	249638
5	7373230	7379903	10	223597
5	7396321	7830194	5	78295
5	7830491	7851603	5	215217
5	7851299	7906138	5	124275
5	7859272	7869150	5	124279
5	7924405	7925511	10	251168
5	8157654	8157901	0	249486
5	8333594	8457671	10	245729
5	8387751	8457677	10	249159
5	8410902	8411109	0	251549
5	8445062	8445648	10	272049
5	8450856	8463208	10	247516
5	8456059	8456671	0	250037
5	8525291	8528791	10	249782
5	8618693	8619216	7	250389
5	8619290	8620422	7	248765
5	8785154	8785580	10	260981
5	8839844	8881637	10	250198
5	9035138	9546187	5	112902
5	9053928	9054007	9	266415
5	9511445	9518198	10	251370
5	9546312	9550721	10	250786
5	9629109	9712490	5	169777
5	9641417	9903938	10	249781
5	9854489	9890049	10	250814
5	10137250	10138477	10	249807
5	10195233	10197740	10	260515
5	10195299	10197734	10	271998
5	10203712	10204152	10	272417
5	10226442	10250009	5	150756
5	10250033	10266524	5	150753
5	10269601	10270030	10	271715
5	10275987	10308138	5	164237
5	10353815	10440500	5	145495
5	10441636	10472141	5	145491
5	10488932	10489254	7	244361
5	10493403	10494206	10	249166
5	10493639	10502840	10	249396
5	10505108	10522196	10	249160
5	10564442	10657928	5	164236
5	10652323	10656037	0	251196
5	10664607	10665225	7	251548
5	10679342	10761384	5	112977
5	10775170	10777174	10	250576
5	10971952	11904155	5	169862
5	12554002	12574749	10	248783
5	12574969	12804475	10	248131
5	12599735	12599812	9	264921
5	12794212	12794843	7	251112
5	12794843	12795634	7	249053
5	12914180	13032998	10	248457
5	13174877	13174960	9	222717
5	13175958	13179684	10	248145
5	13250347	13250774	7	242608
5	13553763	13554075	7	248462
5	13638028	13638490	7	243744
5	13690440	13944652	5	39139
5	14143811	14532237	5	38382
5	14581884	14615116	5	145569
5	14620129	14621422	7	248791
5	14639535	14641127	7	250526
5	14652050	14653438	7	250182
5	14664773	14699820	5	154124
5	14704913	14871887	5	154122
5	14797234	14798509	7	249485
5	14826038	14826121	9	264792
5	14872441	14872822	10	272057
5	14874509	14874820	7	249928
5	14877776	14878028	7	250662
5	14910667	14910749	9	212036
5	14960341	14961502	7	250247
5	15112486	15117116	10	249332
5	15192248	15266650	10	248486
5	15384329	15384962	7	248834
5	15450810	15451920	7	248699
5	15500305	15939904	5	183580
5	15935291	15935369	9	216077
5	16067248	16180871	5	183654
5	16192197	16192818	7	248403
5	16373470	16440190	10	248150
5	16451628	16465901	5	173545
5	16473147	16617167	5	154153
5	16617334	16621385	10	250415
5	16662023	16936385	5	145555
5	16902403	16902750	7	243538
5	17065707	17276952	5	176788
5	17107469	17107898	10	271892
5	17202383	17203254	7	250816
5	17306490	17307069	7	185296
5	17353804	17354733	2	223361
5	17354019	17355008	10	248223
5	17369334	17375686	10	249199
5	17379015	17387419	10	250822
5	17404128	17441803	10	248455
5	17444119	17484055	10	249662
5	17486340	17486938	5	284552
5	17491470	17491878	7	268799
5	17495767	17495935	7	250667
5	17498340	17498936	5	284373
5	17502152	17502472	7	248205
5	17511942	17512347	7	249620
5	17518476	17519072	5	284439
5	17521910	17522506	5	284283
5	17525344	17525940	5	284234
5	17528778	17529374	5	284042
5	17585271	17585867	5	284465
5	17587399	17587632	7	250088
5	17590473	17591069	5	283967
5	17593907	17594503	5	283988
5	17597341	17597937	5	284356
5	17598541	17598668	7	248422
5	17601991	17602243	7	249282
5	17610605	17611692	5	249156
5	17614890	17615220	7	271296
5	17620642	17621048	7	250351
5	17625660	17626068	7	250386
5	17632197	17632793	5	283776
5	17634569	17635162	5	250782
5	17643071	17643337	7	248471
5	17647821	17648053	7	248160
5	17649155	17649752	7	248542
5	17654482	17654752	7	248337
5	17655238	17655647	7	269466
5	17669392	17669627	7	274832
5	17670277	17670680	7	250715
5	17684693	17955966	10	249937
5	18049341	18049981	2	240785
5	18704542	18746282	10	248693
5	18886731	18887204	7	249191
5	18894011	18894277	7	249927
5	18908975	18909652	7	249285
5	18965970	19142455	10	249174
5	19035306	19038908	10	251487
5	19041118	19041495	7	242654
5	19233475	19234596	7	249557
5	19473060	20575982	5	145526
5	19735619	19735670	9	264928
5	20158771	20159065	7	248766
5	20304154	20305557	7	214132
5	20305674	20331565	10	249854
5	20611949	20937800	10	251629
5	20612734	20614874	10	249490
5	20830275	20831056	7	248308
5	21196829	21196969	7	248286
5	21323982	21341484	10	249359
5	21341942	21589481	1	183666
5	21481436	21484120	7	233974
5	21569864	21570154	10	272130
5	21734320	21734413	9	221615
5	21750782	22853731	5	154162
5	21882694	21884419	7	213430
5	22142461	22152465	1	168967
5	22580334	22580928	7	249206
5	23013157	23014636	10	249404
5	23262268	23263294	7	250319
5	23303674	23305252	7	250332
5	23329536	23330001	7	249289
5	23443695	23528706	5	164256
5	23456577	23456959	7	248591
5	23689036	23689495	7	249607
5	23951457	24178372	10	248874
5	23980696	23981047	2	234865
5	24170479	24171355	7	226432
5	24352418	24353552	10	250694
5	24487209	24645087	5	40731
5	24578403	24578670	7	249562
5	24749483	24749881	7	250099
5	24786951	24787133	7	248156
5	24835389	24840692	10	248908
5	24882052	24885570	10	250524
5	25087559	25191129	10	251273
5	25187909	25324495	10	245662
5	25219082	25298721	10	251654
5	25319943	25321455	10	260761
5	25404842	25446034	10	248605
5	25909612	25911343	7	251593
5	26382628	26399928	10	249099
5	26669455	26669845	7	230571
5	26669820	26670098	7	248426
5	26670443	26670590	7	250703
5	26711660	26750106	10	251033
5	26739862	26741292	7	249616
5	26880709	27121257	5	113100
5	27412720	27436518	10	248490
5	27472399	27496508	10	250337
5	27986282	27986392	9	221721
5	28213466	28214666	7	250079
5	28286496	28287772	10	249785
5	28782785	28809356	10	250453
5	28808645	28809362	7	270495
5	28897892	28898381	7	271035
5	28926923	28927130	7	162685
5	28927136	28927391	7	226400
5	28927405	28927566	7	277878
5	29001867	29003464	7	249226
5	29104987	29105545	0	248687
5	29105675	29106968	7	270430
5	29143610	29217222	10	259786
5	29380403	29396088	10	248391
5	29516112	29516611	7	276098
5	29600783	29600975	7	248418
5	29796045	29796375	7	250984
5	29848791	29849325	7	249744
5	29881816	29883052	7	233787
5	30248457	30249000	7	250587
5	30365512	30365791	7	250118
5	31053672	31054260	7	241668
5	31066077	31066239	7	253940
5	31193857	31329253	5	113361
5	31249986	31251094	7	250482
5	31400604	31532303	5	113360
5	31532373	31555165	5	82213
5	31639517	32111037	5	133401
5	31725646	31726009	2	248878
5	31741940	31742434	10	248813
5	31744095	31744558	10	248378
5	31747751	31748185	10	250164
5	31822668	31823243	7	224282
5	31840598	31841077	7	241739
5	31847377	31848254	7	243914
5	31880141	31880190	9	265561
5	31908467	31909292	7	214108
5	31923473	31923638	7	249774
5	31936208	31936265	9	266243
5	32124810	32174456	5	113384
5	32174577	32175378	10	272086
5	32222038	32222453	7	230829
5	32227100	32313115	5	150712
5	32354456	32444867	5	56097
5	32379513	32379573	9	222961
5	32394484	32394581	9	207956
5	32522864	32523971	7	249142
5	32531739	32604185	5	113387
5	32646670	32652082	10	250885
5	32689176	32791830	5	113389
5	32781644	32781745	9	272174
5	32888096	32888251	7	251062
5	32925745	33298016	10	250697
5	32947549	32962573	10	248279
5	33009100	33025830	10	249102
5	33011428	33017713	10	251281
5	33090232	33090455	7	250672
5	33162285	33162913	7	240376
5	33229841	33255659	10	251443
5	33440802	33469644	5	113407
5	33502177	33503240	7	249360
5	33519721	33522335	10	250583
5	33523640	33892297	5	151388
5	33936491	33938342	5	182631
5	33944721	33984835	5	164175
5	33970968	33972733	7	250914
5	33986283	34008213	5	242110
5	33987279	34124633	5	273294
5	33997149	33997829	7	250767
5	34019553	34043937	5	82196
5	34158226	34158872	10	271771
5	34164803	34244901	1	215158
5	34190161	34193758	7	215156
5	34373133	34373955	7	249380
5	34651562	34651993	10	271874
5	34656342	34832732	5	39560
5	34838938	34899561	5	205838
5	34860888	34861611	7	250140
5	34883162	34883625	7	241829
5	34905369	34919094	5	113456
5	34915481	34926101	5	113460
5	34929698	34959069	5	168724
5	34998206	35048240	5	113492
5	35034257	35034347	9	212082
5	35048861	35230691	5	113494
5	35051012	35051198	5	269027
5	35081325	35082094	7	250886
5	35617946	35814713	5	152582
5	35852797	35879705	5	168685
5	35896290	35896392	7	248349
5	35904397	35938881	5	152611
5	35951112	36001130	5	145626
5	36035119	36071460	5	168671
5	36071893	36072181	7	251591
5	36098514	36152063	5	164187
5	36147994	36148090	9	207756
5	36152091	36184421	5	145604
5	36192694	36242381	5	152620
5	36248536	36302216	5	164188
5	36588608	36588763	7	242292
5	36606457	36688436	5	79215
5	36861838	36862319	10	272103
5	36876861	37066515	5	164190
5	36885308	36886599	7	249850
5	37085158	37085954	7	244073
5	37106330	37249530	5	197603
5	37130532	37130802	7	271378
5	37209466	37212483	7	228212
5	37286551	37287079	7	270558
5	37288239	37371283	5	113569
5	37377151	37378073	0	250455
5	37379314	37753537	5	82068
5	37505790	37506959	7	248216
5	37802073	37802167	9	238335
5	37812779	37839788	5	168621
5	37899465	37920971	10	248539
5	37939467	37948057	10	250032
5	37948593	37951157	10	251518
5	37953504	37967066	10	248533
5	38025799	38184034	10	250003
5	38081774	38081845	9	238836
5	38148582	38153817	10	248461
5	38197534	38198250	7	276332
5	38258511	38465123	5	164318
5	38429994	38430262	7	248234
5	38475065	38608456	5	113594
5	38557604	38557663	9	265304
5	38682172	38685228	10	251189
5	38710469	38845931	10	249740
5	38763260	38764391	7	248577
5	38845960	38945698	5	145623
5	38938021	39074510	5	164327
5	39022513	39022660	0	249089
5	39105338	39274630	5	82074
5	39105358	39107350	5	269215
5	39169312	39170437	7	251215
5	39284364	39424970	5	113600
5	39371777	39462402	5	153071
5	39520533	39524810	10	271334
5	39571580	39572741	7	251515
5	39719086	39721615	7	250492
5	39888678	39889161	7	248651
5	39892240	40053426	10	250048
5	40066753	40067302	7	249668
5	40240275	40267759	10	250585
5	40320420	40320517	9	265615
5	40415239	40431593	10	283286
5	40512435	40756077	5	113638
5	40679600	40693837	5	171522
5	40759481	40798476	5	132356
5	40825364	40835437	5	145592
5	40841286	40860277	5	132357
5	40909354	40983041	5	112936
5	40967607	40967865	7	248120
5	40998119	41071444	5	171495
5	41142336	41261540	5	39537
5	41307056	41510730	5	182836
5	41585984	41587889	7	251478
5	41730167	41870621	5	83720
5	41895170	41895701	7	240281
5	41904290	41921738	5	205765
5	41925356	41941845	5	151876
5	41951415	41952295	7	239694
5	41967241	41968468	7	249266
5	42188368	42191625	10	260786
