geneId	chromosomeIndex	startPos	endPos	geneTypeIndex	cytobandIndices	tadIndices	geneName	cancerGene	rppaIds	batch	reactomePathwayIds	orientation
137507	11	76368568	76381791	5	518	2170	LRRC32	0	.	16	.	-1
137509	11	82534544	82681626	5	519	2176	PRCP	0	.	16	140837;6798695	-1
137513	11	78147007	78285919	5	519	2172;2173	NARS2	0	.	16	379726	-1
137522	11	71639747	71708643	5	517	2165	RNF121	0	.	16	.	1
137547	8	55047770	55060461	5	387	1660	MRPL15	0	.	16	5368286;5389840;5419276	1
137558	8	75736772	75767264	5	394	1683	PI15	0	.	16	.	1
137561	8	63961112	63998612	5	390	1669	TTPA	0	.	16	8877627	-1
137563	8	63927638	63951730	5	390	1669	GGH	0	.	16	6798695	-1
137571	8	70579282	70747299	5	393	1678	SLCO5A1	0	.	16	.	-1
137573	8	70378859	70573150	5	392;393	1677;1678	SULF1	0	.	16	.	1
137574	8	56685701	56738007	5	388	1662;1663	TGS1	0	.	16	191859;381340;400206;400253;1368082;1368108;1989781;2151201;2426168	1
137575	8	59465483	59495419	5	388	1667	SDCBP	0	.	16	447043;3928664;6798695	1
137601	4	170314008	170533780	5	229	978	NEK1	0	.	16	.	-1
137628	4	169137444	169239958	5	228	977	DDX60	0	.	16	.	-1
137634	11	114441313	114466484	5	527	2214	NXPE4	0	.	16	.	-1
137642	11	121322912	121504402	5	529	2222;2223	SORL1	0	.	16	977225	1
137648	11	117947727	117992605	5	528	2217;2218	TMPRSS4	0	.	16	.	1
137656	11	116618886	116643704	5	528	2215	BUD13	0	.	16	.	-1
137672	11	101322295	101743293	5	523	2199	TRPC6	1	.	16	114508;139853;418890;3295583	-1
137673	11	102391239	102401484	5	524	2199	MMP7	1	.	16	1442490;1474228;1592389;2022090	-1
137674	11	102447566	102496063	5	524	2199	MMP20	0	.	16	1442490;1474228;2022090	-1
137675	11	102562218	102576537	5	524	2199	MMP27	0	.	16	.	-1
137691	11	101918174	101955291	5	523	2199	C11orf70	0	.	16	.	1
137692	11	102932805	102962944	5	525	2199;2200	DCUN1D5	0	.	16	8951664	-1
137693	11	101981192	102104154	5	523;524	2199	YAP1	1	567;568;569;570;571;572	16	1251985;2028269;2032785;8939236;8940973;8951671	1
137699	11	119981983	120056237	5	528	2220;2221	TRIM29	0	.	16	877300	-1
137700	11	118894824	118901616	5	528	2219	SLC37A4	0	.	16	.	-1
137707	11	111338251	111383079	5	526	2209	BTG4	0	.	16	.	-1
137709	11	120107349	120190653	5	528	2221	POU2F3	0	.	16	.	1
137710	11	110045605	110167447	5	525	2207	RDX	1	.	16	437239	-1
137713	11	111597632	111637151	5	526	2210	PPP2R1B	1	.	16	68877;69231;69273;70171;113501;141444;163685;163767;180024;195253;196299;198753;202670;389513;432142;2465910;2467813;2500257;4641262;5339716;5358747;5358749;5358751;5358752;5467337;5467340;5467348;5663220;5673000;5675221;6804757;6811558	-1
137714	11	110300607	110335605	5	525	2207;2208	FDX1	0	.	16	196108;211976;1362409;2395516;5579026	1
137720	11	111749659	111756699	5	526	2210	C11orf1	0	.	16	.	1
137726	11	117707691	117748201	5	528	2217	FXYD6	0	.	16	936837;5578775	-1
137727	11	110447766	110583912	5	526	2208	ARHGAP20	0	.	16	194840	-1
137731	11	117671559	117699413	5	528	2216;2217	FXYD2	0	.	16	936837;5578775	-1
137745	11	102813724	102826463	5	524	2199	MMP13	1	.	16	1442490;1474228;1592389;2022090;8941332	-1
137747	11	117771358	117800174	5	528	2217	TMPRSS13	0	.	16	.	-1
137752	11	104896170	104905977	5	525	2202	CASP1	1	.	16	168638;448706;844456;844615;844623;6803207;9008059	-1
137757	11	104864962	104893895	5	525	2202	CASP5	1	.	16	.	-1
137760	11	107373452	107436472	5	525	2203;2204	ALKBH8	0	.	16	6782315	-1
137764	15	67835047	68099461	5	664	2681;2682	MAP2K5	1	.	16	198765	1
137766	15	54305101	54925612	5	658	2665	UNC13C	1	.	16	.	1
137767	15	45923346	45983492	5	656	2656;2657	SQOR	0	.	16	1614517	1
137770	15	44719432	44821236	5	655;656	2655	CTDSPL2	0	.	16	.	1
137776	15	59171244	59225852	5	659	2669;2670	SLTM	0	.	16	.	-1
137801	15	39873280	39891667	5	652	2649	THBS1	1	.	16	114608;186797;216083;3000170;5083635;5173214;8936459	1
137802	15	42066632	42120053	5	653	2652	MAPKBP1	0	.	16	.	1
137804	15	41624892	41673248	5	653	2651;2652	NUSAP1	0	.	16	.	1
137806	15	41679547	41694717	5	653	2651;2652	NDUFAF1	0	.	16	6799198	-1
137807	15	69706585	69740766	5	664	2684;2685	KIF23	1	.	16	68884;983189;2132295;6811434	1
137809	15	68588871	68724501	5	664	2683	ITGA11	1	.	16	216083	-1
137812	15	40886218	40956540	5	653	2650	KNL1	0	.	16	68877;141444;606279;2467813;2500257;5663220	1
137814	15	42841008	42862192	5	654	2653	HAUS2	0	.	16	380259;380270;380284;380320;2565942;5620912;8854518	1
137815	15	41700606	41775761	5	653	2651;2652	RTF1	0	.	16	75955;112382;674695;8866654	1
137817	15	72533522	72565340	5	664	2689	PARP6	0	.	16	197264	-1
137818	15	69745123	69748533	5	664	2684;2685	RPLP1	0	.	16	72689;72706;72764;156827;156902;192823;975956;975957;1799339;2408557;6791226;9010553	1
137819	15	69591286	69700119	5	664	2684;2685	PAQR5	0	.	16	.	1
137821	15	71145578	71345996	5	664	2685;2686	LRRC49	1	.	16	8955332	1
137822	15	43661419	43701969	5	655	2654	TUBGCP4	0	.	16	380270;380320	1
137824	15	41028082	41048049	5	653	2650	RMDN3	0	.	16	.	-1
137825	15	41785591	41795749	5	653	2652	ITPKA	0	.	16	1855204	1
137831	15	70946893	71055932	5	664	2685	UACA	0	.	16	.	-1
137834	15	66994566	67075186	5	661	2680	SMAD6	1	.	16	201451;8941326	1
137841	15	40570377	40600136	5	653	2649	PLCB2	1	.	16	112043;399997;416476;418217;434316;500657;1855204;4086398	-1
137842	15	43415477	43477344	5	654	2654	TMEM62	0	.	16	.	1
137843	15	40530960	40569688	5	653	2649	PAK6	1	.	16	428540	1
137845	15	58881006	59042177	5	658	2669	ADAM10	1	.	16	177929;381426;1442490;1474228;2122948;2644606;2660826;2691232;2894862;2979096;3928665;6798695;8957275;9013507;9013700	-1
137857	15	45422131	45457774	5	656	2655;2656	DUOX1	0	.	16	209968	1
137860	15	45544428	45570043	5	656	2656	SLC28A2	0	.	16	83936	1
137868	15	74471807	74504608	5	665	2692	STRA6	0	.	16	2453864;2453902	-1
137869	15	51500254	51630807	5	657	2661	CYP19A1	0	.	16	193144;211976;5579030	-1
137871	15	56922379	57210769	5	658	2667	ZNF280D	0	.	16	.	-1
137872	15	47476298	48066420	5	656	2658	SEMA6D	1	.	16	416700	1
137875	15	52401460	52404972	5	657	2662	BCL2L10	1	.	16	.	-1
137876	15	55473004	55489265	5	658	2665;2666	RSL24D1	0	.	16	.	-1
137877	15	42140342	42186275	5	653	2652	SPTBN5	1	.	16	375165;445095;5673001;6807878	-1
137878	15	57884106	58006943	5	658	2668	GCOM1	0	.	16	.	1
137880	15	41056218	41059908	5	653	2650	GCHFR	0	.	16	1474151	1
137936	1	94027343	94312706	5	25	114	BCAR3	0	.	16	.	-1
137941	1	84330711	84464833	5	22	103;104	TTLL7	0	.	16	8955332	-1
137942	1	93913688	94020218	5	25	114	FNBP1L	0	.	16	8856828	1
137944	1	89401456	89458636	5	24	109	KYAT3	1	.	16	71240	-1
137947	1	89318615	89357627	5	24	108	GTF2B	1	.	16	73776;73779;75953;76042;167161;167162;167172;674695;6807505	-1
137948	1	92414928	92479983	5	25	112;113	BRDT	1	.	16	.	1
137955	1	76251882	76260764	5	22	92;93	RABGGTB	0	.	16	6803205;8873719	1
137959	1	79085607	79111830	5	22	96	IFI44L	0	.	16	.	1
137960	1	78445226	78604133	5	22	95;96	GIPC2	0	.	16	.	1
137962	1	94614544	94740624	5	25;26	115	ARHGAP29	1	.	16	194840	-1
137965	1	79115481	79129763	5	22	96;97	IFI44	0	.	16	.	1
137968	1	75667816	76076801	5	22	92	SLC44A5	1	.	16	425366;1483191	-1
137970	1	97144430	97145176	7	26	118	RPL7P9	0	.	16	.	-1
137975	1	86889769	86922241	5	23	106	CLCA2	0	.	16	2672351	1
137976	1	84864215	84880701	5	22	104	DNASE2B	0	.	16	.	1
137992	1	100652475	100715390	5	27	121	DBT	0	.	16	70895;389661	-1
137996	1	100731763	100758325	5	27	121	RTCA	0	.	16	.	1
138002	2	27667238	27712656	5	70	307;308	IFT172	0	.	16	5610787;5620924	-1
138018	2	26531415	26618759	5	70	307	SELENOI	0	.	16	1483213	1
138028	2	27321757	27341983	5	70	307	CGREF1	0	.	16	.	-1
138029	2	26466038	26513336	5	70	307	HADHB	0	.	16	77285;77288;77305;77310;77346;77348;77350;1482798	1
138030	2	27309615	27323640	5	70	307	KHK	0	.	16	70350;5657562	1
138031	2	25042038	25142708	5	70	305	ADCY3	1	.	16	163359;163615;164378;170660;170670;418555;418594;418597;432040;442720;5610787	-1
138032	2	44395108	44471523	5	76	327	PPM1B	1	.	16	1169408	1
138035	2	55861400	55921045	5	79	340;341	PNPT1	0	.	16	.	-1
138036	2	44001178	44037149	5	76	327	DYNC2LI1	0	.	16	5620924	1
138039	2	48913914	48982869	5	77	335	LHCGR	0	.	16	375281;418555	-1
138050	2	39963200	40006407	5	75	322;323	THUMPD2	0	.	16	.	-1
138061	2	38294116	38337044	5	74	319	CYP1B1	1	.	16	211976;2142670;2142816;5579000	-1
138068	2	37394963	37423741	5	74	318	SULT6B1	0	.	16	156584	-1
138069	2	65297835	65357240	5	81	353	RAB1A	0	.	16	162658;204005;6807878;6811434;8873719;8876198	-1
138071	2	65454887	65498387	5	81	353;354	ACTR2	0	.	16	2029482;3928662;5663213;6798695;8856828	1
138073	2	27353624	27357543	5	70	307	PREB	0	.	16	204005;381038;5694530	-1
138074	2	27422455	27435826	5	70	307	SLC5A6	0	.	16	196780;199220;425397	-1
138075	2	44039611	44066004	5	76	327	ABCG5	0	.	16	1369062;5679090;5679096	-1
138078	2	44543420	44589001	5	76	327;328	PREPL	0	.	16	.	-1
138079	2	44502597	44548633	5	76	327	SLC3A1	0	.	16	352230;5619113	1
138080	2	27301435	27309276	5	70	307	EMILIN1	0	.	16	2129379	1
138081	2	48016455	48132932	5	77	332;333	FBXO11	1	.	16	983168;8951664	-1
138083	2	45169037	45173216	5	76	328	SIX3	0	.	16	.	1
138085	2	27434895	27440046	5	70	307	ATRAID	0	.	16	.	1
138092	2	25016005	25045245	5	70	305	CENPO	0	.	16	68877;141444;606279;2467813;2500257;5663220	1
138095	2	44113647	44223144	5	76	327	LRPPRC	1	.	16	611105;5628897	-1
138100	2	27505260	27530307	5	70	307	TRIM54	0	.	16	.	1
138101	2	25600067	25896516	5	70	306	DTNB	0	.	16	.	-1
138107	10	104221638	104262468	5	487	2042	ACTR1A	0	.	16	380259;380270;380284;380320;2132295;2565942;3371497;5620912;6807878;6811436;8854518	-1
138109	10	96698415	96749147	5	483	2032	CYP2C9	1	.	16	211981;211999;2142670;2142816;9027307	1
138111	10	104221152	104236802	5	487	2042	MFSD13A	0	.	16	.	1
138115	10	96796529	96829254	5	483	2032;2033	CYP2C8	1	.	16	211981;211999;2142670;2142816;9027307	-1
138119	10	95066186	95242074	5	483	2030;2031	MYOF	0	.	16	.	-1
138131	10	100007447	100028007	5	485	2036	LOXL4	0	.	16	1566948;2243919	-1
138134	10	90639491	90734910	5	481	2025	STAMBPL1	0	.	16	5689901	1
138135	10	90965386	90967071	5	481	2025;2026	CH25H	0	.	16	192105	-1
138136	10	102985952	102989551	5	486	2040	LBX1	0	.	16	.	-1
138138	10	89511269	89601100	5	481	2024	ATAD1	0	.	16	.	-1
138152	10	124030821	124097677	5	494	2063	BTBD16	0	.	16	.	1
138160	10	94353043	94415152	5	483	2030	KIF11	0	.	16	983189;2132295;6811434	1
138161	10	124591665	124610309	5	494	2063	CUZD1	0	.	16	.	-1
138162	10	123748689	124014060	5	494	2062;2063	TACC2	0	.	16	.	1
138166	10	112257596	112271302	5	490	2048	DUSP5	1	.	16	112409;5675221	1
138172	10	105206543	105212159	5	488	2043	CALHM2	0	.	16	.	-1
138175	10	104433488	104474164	5	487	2042;2043	ARL3	0	.	16	5624138	-1
138180	10	95256389	95288849	5	483	2030;2031	CEP55	0	.	16	.	1
138182	10	91461367	91534696	5	481	2026	KIF20B	0	.	16	983189;6811434	1
138185	10	97471536	97629452	5	484	2034	ENTPD1	0	.	16	8850843	1
138190	10	94594470	94819250	5	483	2030	EXOC6	0	.	16	264876;1445148;5620916	1
138193	10	95790569	96092580	5	483	2031	PLCE1	1	.	16	1855204	1
138207	10	95351444	95361501	5	483	2031	RBP4	0	.	16	975634;2453864;2453902;6809583	-1
138231	3	137879854	137893791	5	170	717;718	DBR1	1	.	16	.	-1
138246	3	132136370	132257876	5	168	711	DNAJC13	0	.	16	6798695	1
138271	3	151011874	151034740	5	173	736	GPR87	0	.	16	.	-1
138279	10	75134859	75173834	5	477	2012	ANXA7	0	52;53	16	.	-1
138286	10	74927924	75004262	5	477	2011;2012	FAM149B1	0	.	16	.	1
138303	10	73855790	73976892	5	476	2010	ASCC1	0	.	16	112126	-1
138308	10	74694928	74714536	5	476	2011	PLA2G12B	1	.	16	.	-1
138311	10	64133951	64431771	5	474	1998;1999	ZNF365	0	.	16	.	1
138315	10	74653339	74692791	5	476	2011	OIT3	0	.	16	.	1
138316	10	72432559	72522197	5	476	2008	ADAMTS14	0	.	16	1650814;5083635;5173214	1
138326	10	79793518	79816570	5	478	2016;2017	RPS24	0	.	16	72649;72689;72695;72702;72706;72764;156827;156902;192823;975956;975957;1799339;2408557;6791226;9010553	1
138336	10	70320413	70454239	5	475	2006	TET1	1	.	16	5221030	1
138346	10	70173821	70231878	5	475	2006	DNA2	1	.	16	69166;69473;174437;5685938;5685942;5693554;5693568;5693579;5693607;5693616;6804756	-1
138347	10	69865874	69971774	5	475	2005	MYPN	0	.	16	.	1
138356	2	201450591	201541787	5	115	501	AOX1	1	.	16	964975	1
138363	2	216176540	216214496	5	119	518;519	ATIC	1	.	16	73817	1
138375	2	217277137	217347776	5	119	520;521	SMARCAL1	1	.	16	.	1
138376	2	215590370	215674435	5	119	518	BARD1	1	.	16	69473;5685938;5685942;5689603;5689901;5693554;5693565;5693568;5693571;5693579;5693607;5693616;6804756	-1
138378	2	191894302	192016322	5	113;114	489;490	STAT4	1	.	16	8854691;8862803;8950505;8984722;9020591;9020933;9020958	-1
138379	2	190920423	190927455	5	113	488	MSTN	0	.	16	.	-1
138380	2	203776937	203851786	5	116	505	CARF	0	.	16	.	1
138381	2	190526111	190535557	5	113	487;488	ASNSD1	0	.	16	.	1
138382	2	170666591	170681441	5	109	461;462	METTL5	0	.	16	.	-1
138385	2	170648443	170668574	5	109	461;462	SSB	1	.	16	73980;749476	1
138386	2	191511472	191557492	5	113	489	NAB1	0	.	16	.	1
138395	2	202655184	202760273	5	115	504	CDK15	0	.	16	.	1
138398	2	170440850	170497916	5	109	461	PPIG	0	.	16	.	1
138399	2	170386259	170430385	5	109	461	FASTKD1	0	.	16	.	-1
138400	2	207602487	207630271	5	117	508	MDH1B	0	.	16	.	-1
138411	2	197059094	197458416	5	114;115	497	HECW2	0	.	16	983168	-1
138413	2	209100951	209130798	5	118	509	IDH1	1	.	16	389542;2978092;6798695;9033241	-1
138430	2	174937175	175113426	5	109	467	OLA1	0	.	16	114608	-1
138433	2	175212750	175260443	5	109	467	CIR1	1	.	16	.	-1
138434	2	182756560	182795465	5	111	478	SSFA2	0	.	16	.	1
138435	2	175612320	175652663	5	109	468	CHRNA1	0	.	16	629594;629597	-1
138439	2	203499911	203634480	5	116	505	FAM117B	0	.	16	.	1
138442	2	203739505	203879521	5	116	505	WDR12	1	.	16	6791226	-1
138443	2	204192942	204312446	5	116	505;506	ABI2	0	.	16	2029482;4420097;5663213	1
138448	2	187454792	187545628	5	112	483	ITGAV	1	.	16	210990;216083;445144;1236973;1566948;2129379;3000157;3000170;3000178;4420097;6798695	1
138449	2	190425305	190448484	5	113	487	SLC40A1	0	.	16	425410;917937;5619049;5655799	-1
138459	3	112280556	112304424	5	161	687;688	SLC35A5	0	.	16	.	1
138463	3	122513642	122599986	5	165	701	DIRC2	0	.	16	.	1
138468	3	101043049	101232085	5	157	675	SENP7	0	.	16	.	-1
138472	3	108626639	108672742	5	160	684	GUCA1C	0	.	16	2514859	-1
138483	3	107096041	107097484	5	159	681	CCDC54	0	.	16	.	1
138495	3	119373360	119396301	5	164	696	COX17	0	.	16	1268020	-1
138496	3	122246771	122283424	5	165	701	PARP9	1	.	16	197264	-1
138587	15	56713742	56757335	5	658	2667	MNS1	0	.	16	.	-1
138592	15	50716577	50806616	5	657	2660;2661	USP8	1	.	16	1358803;4641263;5689880;6807004	1
138593	15	49280673	49338760	5	656	2660	SECISBP2L	0	.	16	.	-1
138594	15	52121825	52239492	5	657	2662	TMOD3	0	.	16	390522	1
138600	15	50994463	51058005	5	657	2661	SPPL2A	0	.	16	5357905	-1
138604	15	69452923	69564556	5	664	2684	GLCE	0	.	16	2022928	1
138606	15	45459412	45493373	5	656	2656	SHF	0	.	16	.	-1
138613	15	63568217	63601325	5	660	2676	APH1B	1	.	16	193692;205043;1251985;2122948;2644606;2894862;2979096;3928665;9013507;9013700;9017802	1
138614	15	65871091	65903627	5	661	2678	INTS14	0	.	16	6807505	-1
138615	15	65487096	65503826	5	661	2677	CILP	0	.	16	2404192	-1
138617	15	65526798	65592956	5	661	2677	PARP16	0	.	16	197264	-1
138621	15	75315896	75409803	5	666	2693	PPCDC	0	.	16	196783	1
138622	15	73612200	73661605	5	665	2690;2691	HCN4	0	.	16	1296061	-1
138623	15	74701630	74726808	5	665	2692;2693	SEMA7A	1	.	16	416700	-1
138629	15	74738318	74753523	5	665	2693	UBL7	0	.	16	.	-1
138639	4	86396267	86923823	5	208;209	883;884	ARHGAP24	0	.	16	194840	1
138640	4	89647106	90032549	5	210	889	FAM13A	0	.	16	194840	-1
138641	4	89442199	89629693	5	210	888;889	HERC3	0	.	16	983168	1
138642	4	89299891	89364263	5	210	888	HERC6	0	.	16	983168	1
138646	4	89378268	89427314	5	210	888	HERC5	0	.	16	168928;936440;983168;1169408	1
138650	4	134070470	134129761	5	220	937	PCDH10	0	.	16	.	1
138653	4	115748919	116035032	5	216	918	NDST4	0	.	16	2022928	-1
138658	4	113460489	113558151	5	215	915;916	ZGRF1	0	.	16	.	-1
138660	4	113152893	113191203	5	215	915	AP1AR	0	.	16	.	1
138663	4	83955600	83996971	5	207	881	COPS4	1	.	16	5696394;6781823;8856825;8951664	1
138668	4	83273651	83295656	5	207	879;880	HNRNPD	0	.	16	72163;72203;450408	-1
138669	4	82008524	82136271	5	206	878	PRKG2	0	.	16	418457;1474151;4086398	-1
138670	4	82347547	82965397	5	206;207	879	RASGEF1B	0	.	16	.	-1
138674	4	83739814	83822319	5	207	880;881	SEC31A	1	.	16	204005;381038;983170;2132295	-1
138675	4	81187753	81257834	5	206	877;878	FGF5	1	.	16	109704;190372;190373;190375;1257604;1839122;1839130;2033514;2033519;2219530;5654219;5654221;5654227;5654687;5654688;5654689;5654693;5654695;5654699;5654700;5654704;5654706;5654710;5654726;5654727;5654732;5655253;5655302;5658623;5673001;6811558;8853338	1
138678	4	84457067	84527028	5	208	882	GPAT3	0	.	16	1483166	1
138684	4	123533783	123542224	5	217	926	IL21	1	.	16	9020958	-1
138685	4	123747863	123819391	5	217;218	926	FGF2	1	.	16	109704;190322;190370;190372;190373;190375;190377;1257604;1839122;1839130;2033514;2033519;2219530;2892247;3000170;3000171;5654219;5654221;5654227;5654228;5654687;5654688;5654689;5654693;5654695;5654699;5654700;5654704;5654706;5654710;5654712;5654719;5654720;5654726;5654727;5654732;5654733;5655253;5655302;5658623;5673001;6785807;6811558;8851708;8853338	1
138686	4	122745595	122791652	5	217	925	BBS7	0	.	16	5620922	-1
138688	4	123073488	123283913	5	217	925;926	KIAA1109	0	.	16	.	1
138696	4	95679119	96079599	5	212	894;895	BMPR1B	1	.	16	201451	1
138698	4	99182535	99365012	5	213	897	RAP1GDS1	1	.	16	.	1
138709	4	128982423	129144086	5	219	932;933	LARP1B	0	.	16	.	1
138722	4	90800683	90875780	5	210	890	MMRN1	0	.	16	114608	1
138735	4	120415550	120550146	5	216	922;923	PDE5A	0	.	16	418457	-1
138738	4	121606074	121844025	5	217	924	PRDM5	1	.	16	.	-1
138741	4	122800182	122872909	5	217	925	TRPC3	1	.	16	114508;139853;418890;3295583	-1
138744	4	76834810	76862204	5	205	873;874	NAAA	0	.	16	112310	-1
138750	4	77035812	77069668	5	205	874	NUP54	0	.	16	159227;159230;159231;159236;165054;168271;168276;168325;168333;170822;180746;180910;191859;1169408;3108214;3232142;3301854;3371453;4085377;4551638;4570464;4615885;5578749;6784531	-1
138755	4	76922428	76928641	5	205	874	CXCL9	1	.	16	380108;418594	-1
138756	4	79697496	79837526	5	206	876	BMP2K	1	.	16	.	1
138757	4	76567966	76649709	5	205	873	G3BP2	1	.	16	.	-1
138758	4	77870856	77961537	5	205	874	SEPT11	0	.	16	.	1
138759	4	78978724	79465423	5	206	875;876	FRAS1	0	.	16	.	1
138760	4	77079886	77155689	5	205	874	SCARB2	0	.	16	8856825;8856828	-1
138764	4	78078304	78354542	5	205	874	CCNG2	1	.	16	.	1
138767	4	78634541	78740769	5	205	874	CNOT6L	0	.	16	429947;6804115	-1
138768	4	76649777	76735439	5	205	873	USO1	0	.	16	162658;204005;6807878	1
138769	4	76503215	76555900	5	205	873	CDKL2	0	.	16	.	-1
138771	4	77356253	77704406	5	205	874	SHROOM3	1	.	16	.	1
138772	4	79472673	79531605	5	206	875;876	ANXA3	0	.	16	.	1
138777	4	106290234	106395238	5	214	904	PPA2	0	.	16	71737;379726	-1
138778	4	104026963	104119566	5	214	901;902	CENPE	0	.	16	68877;141444;983189;2132295;2467813;2500257;5663220;6811434	-1
138780	4	106629935	106768885	5	214	905	GSTCD	0	.	16	.	1
138785	4	106603784	106817143	5	214	905	INTS12	0	.	16	6807505	-1
138792	4	111286889	111486441	5	215	911;912	ENPEP	0	.	16	2022377	1
138794	4	110609778	110624739	5	215	910	CASP6	1	.	16	111465;264870;352238;6803207	-1
138795	4	108968701	109090112	5	215	908	LEF1	1	.	16	201722;3769402;4086398;4411364;4641265;8951430	-1
138796	4	108910870	108956331	5	215	908	HADH	0	.	16	77310;77346;77348;77350;77352	1
138798	4	110834040	110933422	5	215	910;911	EGF	1	.	16	114608;177929;179812;180292;180336;182971;212718;1227986;1236382;1236394;1250196;1251932;1257604;1963640;1963642;2219530;5637810;5638303;5673001;6785631;6811558;8847993;8856825;8856828;8863795;9013507	1
138801	4	108511433	108641608	5	215	907	PAPSS1	0	.	16	174362;2408550;6802952	-1
138802	4	110354928	110462052	5	215	909;910	SEC24B	0	.	16	204005;983170;1655829;2132295;5694530	1
138813	4	100432161	100463460	5	213	898;899	C4orf17	0	.	16	.	1
138814	4	101944566	102269435	5	214	900	PPP3CA	1	.	16	180024;2025928;2871809;4086398;5607763	-1
138821	4	103172198	103352415	5	214	900;901	SLC39A8	0	.	16	442380	-1
138823	4	100484918	100545156	5	213	899	MTTP	0	.	16	8866423;8963888	1
138829	5	127593601	127994878	5	268	1138	FBN2	0	.	16	1474228;1566948;2129379	-1
138834	16	1756184	1820318	5	674	2727	MAPK8IP3	1	.	16	.	1
138835	9	116207011	116360023	5	446	1891	RGS3	1	.	16	416476	1
138867	22	24936391	24951903	5	803	3208	GUCD1	0	.	16	.	-1
138892	22	50453552	50495364	5	811	3244	TTLL8	0	.	16	8955332	-1
138942	22	31556169	31603005	5	805	3216	RNF185	0	.	16	382556;901032;5678895	1
138944	22	44639547	44708731	5	809	3237	KIAA1644	0	.	16	.	-1
138964	22	44568836	44615413	5	809	3237	PARVG	0	.	16	.	1
139044	12	569530	672675	5	533	2244	B4GALNT3	0	.	16	.	1
139053	12	15125956	15134799	5	538	2261	PDE6H	0	.	17	.	1
139055	12	15066969	15092016	5	538	2261	ERP27	0	.	17	.	-1
139083	12	11802788	12048336	5	536	2256	ETV6	1	.	17	.	1
139112	12	10365057	10375729	5	536	2254	GABARAPL1	1	.	17	1632852	1
139116	12	39687030	39837192	5	546	2287;2288	KIF21A	1	.	17	983189;6811434	-1
139117	12	39040624	39301232	5	546	2287	CPNE8	0	.	17	.	-1
139131	12	32880424	32908836	5	543	2281;2282	YARS2	0	.	17	379726	-1
139132	12	32552463	32798984	5	543	2281	FGD4	0	.	17	193648;194840;416482	1
139133	12	34175216	34182629	5	544	2282	ALG10	0	.	17	446193	1
139144	12	18400548	18801350	5	538	2267	PIK3C2G	1	.	17	1660499;1660514	1
139146	12	31433518	31479992	5	543	2279;2280	FAM60A	0	.	17	.	-1
139151	12	18836103	18890991	5	538	2267	PLCZ1	0	.	17	1855204	-1
139154	12	19556979	19873735	5	538	2267;2268	AEBP2	1	.	17	212300;3214841	1
139155	12	20848289	20906320	5	539	2268;2269	SLCO1C1	0	.	17	879518	1
139160	12	31800094	31826048	5	543	2280	ETFBKMT	0	.	17	8876725	1
139163	12	22778009	22843599	5	540	2271;2272	ETNK1	1	.	17	1483213	1
139168	12	42705880	42719920	5	546	2291	ZCRB1	0	.	17	72165	-1
139173	12	44229770	44783545	5	546	2292;2293	TMEM117	0	.	17	.	1
139174	12	42850559	42984157	5	546	2292	PRICKLE1	1	.	17	4608870	-1
139178	12	7242183	7261869	5	535	2251	C1RL	0	.	17	.	-1
