#chromosomeIndex	startPos	endPos	tadIndex	cytobandIndices
17	8185000	8840000	2833	701
17	8760000	9515000	2834	701
17	9440000	10240000	2835	701
17	10150000	10600000	2836	701
17	10520000	11925000	2837	701;702
17	11880000	12960000	2838	702
17	12885000	14200000	2839	702
17	14160000	15165000	2840	702
17	15120000	15680000	2841	702
17	15480000	17215000	2842	702;703
17	17160000	17615000	2843	703
17	17560000	18320000	2844	703
17	18000000	19120000	2845	703
17	19040000	19880000	2846	703
17	19800000	20275000	2847	703
17	20200000	21200000	2848	703
17	21000000	21680000	2849	703
17	21575000	22290000	2850	703;704
17	22240000	24000000	2851	704
17	24000000	25250000	2852	705
17	25200000	26000000	2853	705;706
17	25935000	27040000	2854	706
17	26920000	27315000	2855	706
17	27235000	27915000	2856	706
17	27860000	28480000	2857	706
17	28425000	29200000	2858	706
17	29150000	29740000	2859	706
17	29680000	30760000	2860	706
17	30680000	31360000	2861	706
17	31275000	32115000	2862	706;707
17	32040000	32760000	2863	707
17	32700000	33300000	2864	707
17	33240000	33925000	2865	707
17	33880000	34540000	2866	707
17	34480000	35720000	2867	707
17	35480000	36480000	2868	707
17	36400000	39920000	2869	707;708;709
17	39840000	40740000	2870	709
17	40680000	41440000	2871	709;710
17	41360000	42000000	2872	710
17	41920000	43240000	2873	710
17	43160000	44560000	2874	710
17	44400000	45880000	2875	710;711
17	45760000	46725000	2876	711
17	46685000	47480000	2877	711;712
17	47335000	47925000	2878	711;712
17	47885000	48520000	2879	712
17	48440000	49360000	2880	712
17	49320000	50400000	2881	712;713
17	50240000	51160000	2882	713
17	50880000	53040000	2883	713
17	52975000	53640000	2884	713
17	53560000	53940000	2885	713
17	53875000	54590000	2886	713
17	54535000	55080000	2887	713
17	55000000	55925000	2888	713
17	55880000	56600000	2889	713
17	56535000	57300000	2890	713
17	57235000	58200000	2891	713;714
17	58125000	58760000	2892	714;715
17	58710000	59515000	2893	715
17	59440000	60600000	2894	715
17	60520000	61960000	2895	715;716
17	61910000	62800000	2896	716;717
17	62735000	64200000	2897	717
17	64160000	64715000	2898	717;718
17	64660000	65360000	2899	718
17	65310000	65800000	2900	718
17	65720000	66515000	2901	718
17	66435000	67360000	2902	718;719
17	67280000	68640000	2903	719
17	68600000	69440000	2904	719
17	69400000	70680000	2905	719
17	70560000	71400000	2906	719;720
17	71360000	72920000	2907	720
17	72840000	73250000	2908	720
17	73200000	73815000	2909	720
17	73760000	74760000	2910	720
17	74685000	75280000	2911	720;721
17	75235000	75500000	2912	721;722
17	75460000	76280000	2913	722
17	76200000	77040000	2914	722
17	76960000	77720000	2915	722
17	77660000	78000000	2916	722
17	77935000	78375000	2917	722
17	78335000	79200000	2918	722
17	79160000	79690000	2919	722
17	79640000	80240000	2920	722
17	80160000	80725000	2921	722
17	80685000	81195210	2922	722
17	81155210	81195210	2923	722
18	1	640000	2924	723
18	600000	850000	2925	723
18	810000	2615000	2926	723
18	2560000	3280000	2927	723;724
18	3240000	4080000	2928	724
18	4010000	5120000	2929	724
18	5040000	6550000	2930	724
18	6485000	7200000	2931	724;725
18	7160000	8600000	2932	725;726
18	8560000	9065000	2933	726
18	9000000	9590000	2934	726
18	9520000	10640000	2935	726
18	10560000	11640000	2936	726;727
18	11585000	12320000	2937	727
18	12240000	12700000	2938	727
18	12640000	13040000	2939	727
18	12960000	13880000	2940	727
18	13800000	14160000	2941	727
18	14120000	15080000	2942	727
18	15000000	15465000	2943	727;728
18	15400000	16960000	2944	728
18	16920000	17200000	2945	728
18	17200000	18500000	2946	729
18	18440000	19160000	2947	729;730
18	19010000	20415000	2948	730
18	20350000	21120000	2949	730
18	21040000	21775000	2950	730
18	21720000	23880000	2951	730
18	23800000	24600000	2952	730
18	24510000	25240000	2953	730;731
18	25160000	26480000	2954	731
18	26160000	27440000	2955	731
18	27360000	27960000	2956	731
18	27840000	28590000	2957	731
18	28520000	29720000	2958	731
18	29640000	30240000	2959	731
18	30160000	30800000	2960	731
18	30760000	31560000	2961	731
18	31360000	32080000	2962	731
18	32000000	32440000	2963	731
18	32400000	32960000	2964	731;732
18	32880000	33615000	2965	732
18	33560000	34480000	2966	732
18	34400000	36560000	2967	732
18	36440000	36880000	2968	732
18	36720000	37960000	2969	732;733
18	37760000	39575000	2970	733
18	39520000	41200000	2971	733
18	41160000	43240000	2972	733
18	43200000	43700000	2973	733;734
18	43640000	44560000	2974	734
18	44480000	45320000	2975	734
18	45275000	46015000	2976	734
18	45960000	47040000	2977	734
18	47000000	47480000	2978	734
18	47425000	48015000	2979	734
18	47960000	48600000	2980	734;735
18	48560000	49120000	2981	735
18	49040000	49880000	2982	735
18	49840000	51080000	2983	735
18	50935000	51800000	2984	735
18	51680000	52400000	2985	735
18	52280000	52760000	2986	735
18	52680000	54360000	2987	735;736
18	54300000	55280000	2988	736
18	55240000	56160000	2989	736
18	56010000	56450000	2990	736;737
18	56400000	57120000	2991	737
18	57060000	57600000	2992	737
18	57520000	58320000	2993	737
18	58250000	59200000	2994	737;738
18	59160000	59850000	2995	738
18	59800000	60720000	2996	738
18	60675000	61175000	2997	738
18	61120000	61680000	2998	738;739
18	61635000	63560000	2999	739
18	63400000	64240000	3000	739
18	64200000	64800000	3001	739
18	64720000	66440000	3002	739
18	66400000	67840000	3003	739;740
18	67800000	68200000	3004	740
18	68160000	70360000	3005	740;741
18	70310000	72240000	3006	741
18	72160000	73280000	3007	741;742
18	73200000	74140000	3008	742
18	74075000	74520000	3009	742
18	74480000	75440000	3010	742
18	75400000	77115000	3011	742
18	77060000	78077248	3012	742
18	78037248	78077248	3013	742
19	1	160000	3014	743
19	40000	1275000	3015	743
19	1235000	1880000	3016	743
19	1810000	2950000	3017	743
19	2800000	3360000	3018	743
19	3275000	4720000	3019	743
19	4635000	5050000	3020	743
19	5010000	5800000	3021	743
19	5725000	6480000	3022	743
19	6400000	7115000	3023	743;744
19	7040000	8015000	3024	744
19	7960000	8680000	3025	744
19	8600000	10640000	3026	744
19	10525000	13080000	3027	744
19	13035000	13920000	3028	744;745
19	13840000	14250000	3029	744;745;746
19	14200000	14675000	3030	746
19	14600000	15715000	3031	746
19	15660000	16325000	3032	746;747
19	16285000	16640000	3033	746;747
19	16510000	17490000	3034	747
19	17400000	18560000	3035	747
19	18510000	19640000	3036	747
19	19560000	21520000	3037	747;748
19	21320000	22120000	3038	748
19	22040000	23320000	3039	748
19	22960000	24640000	3040	748;749
19	24600000	26500000	3041	749
19	26500000	27760000	3042	750
19	27720000	28440000	3043	750
19	28400000	29240000	3044	750;751
19	29185000	30200000	3045	751
19	30120000	31160000	3046	751
19	31080000	32800000	3047	751;752
19	32735000	33160000	3048	752
19	33080000	34290000	3049	752
19	34235000	36600000	3050	752;753
19	36520000	37775000	3051	753
19	37720000	38400000	3052	753;754
19	38335000	38915000	3053	754;755
19	38840000	39490000	3054	755
19	39425000	40800000	3055	755
19	40720000	41920000	3056	755
19	41840000	42400000	3057	755
19	42320000	45350000	3058	755;756;757
19	45160000	45960000	3059	756;757
19	45880000	46800000	3060	757
19	46735000	47240000	3061	757
19	47120000	47880000	3062	757
19	47775000	48440000	3063	757;758
19	48385000	49160000	3064	758
19	49085000	49500000	3065	758
19	49460000	50600000	3066	758
19	50440000	51760000	3067	758;759
19	51585000	52240000	3068	759
19	52160000	52800000	3069	759
19	52760000	54750000	3070	759;760
19	54600000	56200000	3071	760
19	56160000	56875000	3072	760;761
19	56835000	57680000	3073	761
19	57600000	59128983	3074	761
19	59088983	59128983	3075	761
20	1	90000	3076	762
20	40000	1490000	3077	762
20	1435000	1760000	3078	762
20	1685000	3120000	3079	762
20	3000000	4640000	3080	762
20	4560000	5280000	3081	762;763
20	5200000	6100000	3082	763
20	6040000	7400000	3083	763
20	7320000	7920000	3084	763
20	7880000	8765000	3085	763
20	8720000	9415000	3086	763;764
20	9360000	10440000	3087	764
20	10400000	11600000	3088	764
20	11560000	12920000	3089	764;765
20	12850000	14080000	3090	765
20	14035000	15440000	3091	765
20	15320000	15720000	3092	765
20	15640000	16800000	3093	765
20	16735000	17480000	3094	765
20	17435000	18040000	3095	765;766
20	17975000	18360000	3096	766
20	18280000	19720000	3097	766
20	19640000	20040000	3098	766
20	20000000	20615000	3099	766
20	20560000	21650000	3100	766;767
20	21600000	22320000	3101	767;768
20	22240000	22715000	3102	767;768
20	22635000	23640000	3103	768
20	23560000	24965000	3104	768
20	24910000	26320000	3105	768;769
20	26280000	27500000	3106	769
20	27500000	29440000	3107	770;771
20	29400000	31440000	3108	771
20	31360000	31990000	3109	771
20	31920000	32275000	3110	771;772
20	32210000	32790000	3111	772
20	32720000	33125000	3112	772
20	33085000	33440000	3113	772
20	33400000	34120000	3114	772
20	34040000	35115000	3115	772;773
20	35040000	35615000	3116	773
20	35560000	36175000	3117	773
20	36135000	36675000	3118	773
20	36635000	37160000	3119	773
20	37080000	39680000	3120	773;774
20	39600000	40360000	3121	774
20	40310000	42120000	3122	774;775;776
20	42080000	42800000	3123	775;776
20	42720000	43560000	3124	776
20	43360000	43960000	3125	776
20	43885000	44640000	3126	776
20	44600000	45360000	3127	776
20	45280000	45840000	3128	776
20	45800000	46300000	3129	776
20	46240000	47250000	3130	776;777
20	47210000	47640000	3131	777
20	47560000	48160000	3132	777
20	48110000	48615000	3133	777
20	48560000	49440000	3134	777
20	49400000	49965000	3135	777;778
20	49920000	50290000	3136	778
20	50240000	50800000	3137	778
20	50760000	52175000	3138	778
20	52120000	53320000	3139	778
20	53275000	54965000	3140	778
20	54920000	55960000	3141	778;779
20	55885000	56800000	3142	779;780
20	56760000	57440000	3143	780
20	57320000	58165000	3144	780
20	58120000	59840000	3145	780;781
20	59760000	60590000	3146	781
20	60520000	62150000	3147	781
20	62080000	63025520	3148	781
20	62985520	63025520	3149	781
21	1	9400000	3150	782;783;784
21	9360000	10360000	3151	784
21	10320000	10700000	3152	784
21	10600000	11200000	3153	784;785
21	11160000	13200000	3154	785
21	13200000	14320000	3155	786;787
21	14280000	15600000	3156	786;787
21	15520000	17280000	3157	787;788
21	17225000	17765000	3158	788
21	17685000	19040000	3159	788
21	18960000	19450000	3160	788
21	19320000	20960000	3161	788
21	20800000	21840000	3162	788
21	21800000	22360000	3163	788
21	22310000	24240000	3164	788;789
21	24160000	25080000	3165	789
21	24800000	26925000	3166	789;790
21	26840000	27590000	3167	790
21	27510000	28160000	3168	790
21	28110000	29080000	3169	790
21	29035000	29450000	3170	790
21	29385000	30365000	3171	790
21	30320000	30815000	3172	790
21	30760000	31320000	3173	790
21	31240000	32520000	3174	790;791
21	32450000	33040000	3175	791
21	33000000	34040000	3176	791
21	33960000	34575000	3177	791
21	34535000	35000000	3178	791
21	34935000	35840000	3179	791;792
21	35750000	37800000	3180	791;792
21	37735000	38365000	3181	792;793
21	38320000	39040000	3182	793
21	38960000	39540000	3183	793
21	39485000	39840000	3184	793;794
21	39760000	40560000	3185	794
21	40520000	40880000	3186	794
21	40800000	42575000	3187	794
21	42480000	43240000	3188	794;795
21	43040000	43560000	3189	795
21	43510000	44000000	3190	795
21	43925000	44340000	3191	795
21	44280000	45225000	3192	795
21	45160000	46360000	3193	795
21	46280000	46575000	3194	795
21	46510000	48129895	3195	795
21	48089895	48129895	3196	795
22	1	14700000	3197	796;797;798;799
22	14700000	16040000	3198	800
22	16000000	16920000	3199	800
22	16840000	18065000	3200	800;801
22	18000000	18715000	3201	801
22	18640000	20160000	3202	801
22	20080000	21625000	3203	801
22	21480000	22365000	3204	801;802
22	22285000	22625000	3205	802
22	22585000	24320000	3206	802;803
22	24240000	24680000	3207	803
22	24635000	25000000	3208	803
22	24960000	26215000	3209	803;804
22	26160000	26880000	3210	804
22	26760000	27800000	3211	804
22	27750000	28315000	3212	804
22	28240000	29000000	3213	804
22	28960000	29720000	3214	804;805
22	29675000	31040000	3215	805
22	30985000	31880000	3216	805
22	31800000	32915000	3217	805;806
22	32835000	33640000	3218	806
22	33520000	34525000	3219	806
22	34440000	35680000	3220	806
22	35640000	36000000	3221	806
22	35960000	36675000	3222	806
22	36635000	36960000	3223	806
22	36885000	37650000	3224	806;807
22	37585000	38040000	3225	806;807
22	37960000	39160000	3226	807
22	39085000	39725000	3227	807
22	39600000	39925000	3228	807
22	39885000	40450000	3229	807
22	40400000	40800000	3230	807
22	40760000	41320000	3231	807;808
22	41260000	42080000	3232	808
22	42035000	42360000	3233	808
22	42310000	43000000	3234	808
22	42960000	43600000	3235	808
22	43550000	44360000	3236	808;809
22	44310000	45160000	3237	809
22	45080000	46080000	3238	809
22	45960000	47160000	3239	809
22	47080000	47600000	3240	809
22	47535000	48960000	3241	809;810
22	48920000	49480000	3242	810;811
22	49400000	50150000	3243	811
22	50110000	50680000	3244	811
22	50635000	51304566	3245	811
22	51264566	51304566	3246	811
28	1	106434	3247	866
29	1	547497	3248	867
30	1	189790	3249	868
31	1	191470	3250	869
32	1	182897	3251	870
33	1	38915	3252	871
34	1	37176	3253	872
35	1	90086	3254	873
36	1	169875	3255	874
37	1	187036	3256	875
38	1	36149	3257	876
39	1	40104	3258	877
40	1	37499	3259	878
41	1	81311	3260	879
42	1	174589	3261	880
43	1	41002	3262	881
44	1	4263	3263	882
45	1	92690	3264	883
46	1	159170	3265	884
47	1	27683	3266	885
48	1	166567	3267	886
49	1	186859	3268	887
50	1	164240	3269	888
51	1	137719	3270	889
52	1	172546	3271	890
53	1	172295	3272	891
54	1	172150	3273	892
55	1	161148	3274	893
56	1	179199	3275	894
57	1	161803	3276	895
58	1	155398	3277	896
59	1	186862	3278	897
60	1	180456	3279	898
61	1	179694	3280	899
62	1	211174	3281	900
63	1	15009	3282	901
64	1	128375	3283	902
65	1	129121	3284	903
66	1	19914	3285	904
67	1	43692	3286	905
68	1	27387	3287	906
69	1	40653	3288	907
70	1	45942	3289	908
71	1	40532	3290	909
72	1	34475	3291	910
73	1	41935	3292	911
74	1	45868	3293	912
75	1	39940	3294	913
76	1	33825	3295	914
77	1	41934	3296	915
78	1	42153	3297	916
79	1	43524	3298	917
80	1	43342	3299	918
81	1	39930	3300	919
82	1	36652	3301	920
83	1	38155	3302	921
84	1	36423	3303	922
85	1	39787	3304	923
86	1	38503	3305	924
26	1	16570	3306	864
27	1	171824	3307	865
23	1	150000	3308	812
23	40000	425000	3309	812
23	280000	1280000	3310	812
23	1235000	1600000	3311	812
23	1520000	2680000	3312	812
23	2640000	3790000	3313	812
23	3720000	5090000	3314	812;813
23	5010000	5900000	3315	813
23	5825000	6440000	3316	813;814
23	6120000	7120000	3317	814
23	7075000	7960000	3318	814
23	7920000	8760000	3319	814
23	8700000	10120000	3320	814;815
23	10040000	10680000	3321	815
23	10600000	11840000	3322	815
23	11760000	12800000	3323	815
23	12760000	13560000	3324	815
23	13480000	15350000	3325	815
23	15280000	16825000	3326	815
23	16760000	17790000	3327	815;816
23	17720000	18400000	3328	816
23	18360000	20160000	3329	816;817
23	20080000	21840000	3330	817
23	21760000	23760000	3331	817;818
23	23680000	24800000	3332	818
23	24685000	25240000	3333	818;819
23	25160000	26025000	3334	819
23	25880000	26720000	3335	819
23	26640000	27465000	3336	819
23	27360000	28560000	3337	819
23	28280000	29240000	3338	819
23	29120000	30125000	3339	819;820
23	30085000	30640000	3340	820
23	30560000	31725000	3341	820;821
23	31680000	32440000	3342	821
23	32360000	33480000	3343	821
23	33400000	34390000	3344	821
23	34320000	35890000	3345	821
23	35800000	37040000	3346	821
23	36960000	38480000	3347	821;822
23	38360000	39080000	3348	822
23	39000000	40440000	3349	822
23	40400000	41200000	3350	822
23	41120000	43715000	3351	822;823
23	43640000	45125000	3352	823
23	45040000	46440000	3353	823;824
23	46360000	47040000	3354	823;824
23	47000000	47600000	3355	824
23	47485000	48000000	3356	824
23	47925000	48465000	3357	824
23	48400000	49200000	3358	824
23	49080000	50390000	3359	824;825
23	50335000	50960000	3360	825
23	50880000	52160000	3361	825
23	52085000	53000000	3362	825
23	52925000	54120000	3363	825
23	54040000	54720000	3364	825
23	54560000	55280000	3365	825;826
23	55120000	56400000	3366	826
23	56280000	56815000	3367	826
23	56760000	58600000	3368	826;827
23	58560000	60600000	3369	827
23	60600000	61720000	3370	828
23	61680000	63160000	3371	828;829
23	63000000	64200000	3372	829
23	64120000	64760000	3373	829;830
23	64720000	65400000	3374	830
23	65240000	66000000	3375	830
23	65920000	66725000	3376	830
23	66640000	67400000	3377	830
23	67360000	68040000	3378	830;831
23	67920000	68680000	3379	831
23	68625000	69520000	3380	831
23	69360000	70560000	3381	831
23	70440000	72200000	3382	831;832
23	72025000	73040000	3383	832
23	72960000	73840000	3384	832
23	73760000	74800000	3385	832;833
23	74760000	75520000	3386	833
23	75440000	76760000	3387	833;834
23	76675000	77415000	3388	834
23	77360000	78800000	3389	834
23	78720000	79920000	3390	834
23	79800000	80840000	3391	834
23	80680000	83160000	3392	834
23	83080000	83920000	3393	834
23	83880000	84390000	3394	834
23	84310000	84865000	3395	834;835
23	84800000	85490000	3396	835
23	85360000	86600000	3397	835;836
23	86440000	86975000	3398	836
23	86910000	89440000	3399	836
23	88960000	90320000	3400	836
23	90235000	91440000	3401	836
23	91320000	92300000	3402	836;837
